report_period_start,report_period_end,interval_start,interval_end,container_name,image_name,pod,owner_name,owner_kind,workload,workload_type,namespace,node,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum
,,2023-03-21T19:57:05.532270,2023-03-21T20:12:05.532270,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,3.217229662134261,1.6413552907994018,5.434339801897295,3.217229662134261,0,0,0,2733000000,2733000000,2733000000,2733000000,1038341549.4193549,1036861440,1040474112,1038341549.4193549,1027470236.9032258,1027022848,1027973120,1027470236.9032258
,,2023-03-21T19:57:05.532270,2023-03-21T20:12:05.532270,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.672563581560065,1.3666369274025782,5.6472230545943605,3.672563581560065,0,0,0,2733000000,2733000000,2733000000,2733000000,912433152.0000001,911654912,913408000,912433152.0000001,901665860.2666667,901369856,902008832,901665860.2666667
,,2023-03-21T19:57:05.532270,2023-03-21T20:12:05.532270,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,3.25786979102659,1.604756176766629,5.5036467260603485,3.25786979102659,0,0,0,2733000000,2733000000,2733000000,2733000000,1093083928.7741938,1089638400,1106776064,1093083928.7741938,1077837163.3548386,1077432320,1078226944,1077837163.3548386
,,2023-03-21T20:12:05.532279,2023-03-21T20:27:05.532279,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,3.1046860992711856,1.5030567946999023,6.892489848627398,3.1046860992711856,0,0,0,2733000000,2733000000,2733000000,2733000000,1037897860.1290323,1036824576,1040048128,1037897860.1290323,1027103446.7096773,1026998272,1027444736,1027103446.7096773
,,2023-03-21T20:12:05.532279,2023-03-21T20:27:05.532279,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.462781718518947,1.144332014870209,6.734337334668575,3.462781718518947,0,0,0,2733000000,2733000000,2733000000,2733000000,912042666.6666666,911585280,913104896,912042666.6666666,901443447.4666666,901369856,901660672,901443447.4666666
,,2023-03-21T20:12:05.532279,2023-03-21T20:27:05.532279,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,3.052885407896764,1.6238540269667283,5.9828570283638935,3.052885407896764,0,0,0,2733000000,2733000000,2733000000,2733000000,1090328774.1935482,1089708032,1091481600,1090328774.1935482,1077508426.322581,1077383168,1077862400,1077508426.322581
,,2023-03-21T20:27:05.532267,2023-03-21T20:42:05.532267,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,5.298078519592268,2.420225624367595,7.435092242232835,5.298078519592268,0,0,0,2733000000,2733000000,2733000000,2733000000,1033607366.1935484,1029615616,1040162816,1033607366.1935484,1020945837.4193549,1016680448,1027731456,1020945837.4193549
,,2023-03-21T20:27:05.532267,2023-03-21T20:42:05.532267,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,5.830883145712108,2.3191489040618762,9.333042365599734,5.830883145712108,0,0,0,2733000000,2733000000,2733000000,2733000000,912618291.1999999,912355328,913301504,912618291.1999999,901559773.8666666,901509120,901611520,901559773.8666666
,,2023-03-21T20:27:05.532267,2023-03-21T20:42:05.532267,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,5.323206555642344,4.235153204769206,6.359831074431228,5.323206555642344,0,0,0,2733000000,2733000000,2733000000,2733000000,1091142821.1612906,1090621440,1094180864,1091142821.1612906,1077772684.3870966,1077719040,1077874688,1077772684.3870966
,,2023-03-21T20:42:05.532258,2023-03-21T20:57:05.532258,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,3.3844854027578726,1.6446126854357621,6.3444130985997615,3.3844854027578726,0,0,0,2733000000,2733000000,2733000000,2733000000,1030476965.1612903,1029885952,1031213056,1030476965.1612903,1016942988.3870969,1016795136,1017040896,1016942988.3870969
,,2023-03-21T20:42:05.532258,2023-03-21T20:57:05.532258,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.5101640262923,1.7011615574049452,6.31353690646744,3.5101640262923,0,0,0,2733000000,2733000000,2733000000,2733000000,913041954.1333333,912355328,913436672,913041954.1333333,901705181.8666664,901517312,901763072,901705181.8666664
,,2023-03-21T20:42:05.532258,2023-03-21T20:57:05.532258,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,3.345582801578825,1.890445525897667,6.6695524618960915,3.345582801578825,0,0,0,2733000000,2733000000,2733000000,2733000000,1091494945.0322583,1090945024,1092059136,1091494945.0322583,1077861475.0967743,1077760000,1077891072,1077861475.0967743
,,2023-03-21T20:57:05.532253,2023-03-21T21:12:05.532253,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,2.6857525555610966,1.5662428603041918,3.724789720106249,2.6857525555610966,0,0,0,2733000000,2733000000,2733000000,2733000000,1029783684.1290319,1028411392,1032282112,1029783684.1290319,1016622707.6129031,1016164352,1016983552,1016622707.6129031
,,2023-03-21T20:57:05.532253,2023-03-21T21:12:05.532253,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.0090459890210894,1.5507610536646097,4.302227406832389,3.0090459890210894,0,0,0,2733000000,2733000000,2733000000,2733000000,912555076.2666667,911794176,913321984,912555076.2666667,901592132.2666667,901402624,901763072,901592132.2666667
,,2023-03-21T20:57:05.532253,2023-03-21T21:12:05.532253,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,2.760175374707777,1.3451906130338709,4.084854432133337,2.760175374707777,0,0,0,2733000000,2733000000,2733000000,2733000000,1090996422.1935482,1089912832,1091817472,1090996422.1935482,1077753129.290323,1077563392,1077899264,1077753129.290323
,,2023-03-21T21:12:05.532254,2023-03-21T21:27:05.532254,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,2.569210300970978,1.4569642684965705,3.7596358213030423,2.569210300970978,0,0,0,2733000000,2733000000,2733000000,2733000000,1028983378.5806451,1028108288,1031086080,1028983378.5806451,1016270187.3548387,1016143872,1016823808,1016270187.3548387
,,2023-03-21T21:12:05.532254,2023-03-21T21:27:05.532254,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,2.9613121575587944,1.7703295060355837,4.439390215533786,2.9613121575587944,0,0,0,2733000000,2733000000,2733000000,2733000000,912225621.3333334,911654912,913383424,912225621.3333334,901506935.4666667,901402624,901836800,901506935.4666667
,,2023-03-21T21:12:05.532254,2023-03-21T21:27:05.532254,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,2.6106545018534075,1.276908193800288,3.4988539065622413,2.6106545018534075,0,0,0,2733000000,2733000000,2733000000,2733000000,1090806817.032258,1089904640,1092444160,1090806817.032258,1077656146.5806453,1077547008,1077944320,1077656146.5806453
,,2023-03-21T21:27:05.532255,2023-03-21T21:42:05.532255,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,2.9167758881034227,1.2344120005999382,4.584100091503933,2.9167758881034227,0,0,0,2733000000,2733000000,2733000000,2733000000,1030523342.451613,1030098944,1031114752,1030523342.451613,1016965846.7096773,1016815616,1017094144,1016965846.7096773
,,2023-03-21T21:27:05.532255,2023-03-21T21:42:05.532255,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.0832063555456184,1.5924436007703966,3.912215681335268,3.0832063555456184,0,0,0,2733000000,2733000000,2733000000,2733000000,913311197.8666667,913182720,913559552,913311197.8666667,901869294.9333334,901812224,901926912,901869294.9333334
,,2023-03-21T21:27:05.532255,2023-03-21T21:42:05.532255,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,2.940638305836668,1.5712341573399802,4.407842930561553,2.940638305836668,0,0,0,2733000000,2733000000,2733000000,2733000000,1091565634.064516,1091358720,1091895296,1091565634.064516,1077964007.2258067,1077927936,1078009856,1077964007.2258067
,,2023-03-21T21:42:05.532342,2023-03-21T21:57:05.532342,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,3.571275242945542,1.664098737264673,5.222468803062414,3.571275242945542,0,0,0,2733000000,2733000000,2733000000,2733000000,1031143159.7419355,1030270976,1033756672,1031143159.7419355,1017153734.1935483,1016963072,1017643008,1017153734.1935483
,,2023-03-21T21:42:05.532342,2023-03-21T21:57:05.532342,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.9566381874421817,1.8103345935698598,6.894502396935907,3.9566381874421817,0,0,0,2733000000,2733000000,2733000000,2733000000,913820740.2666667,913289216,915042304,913820740.2666667,902129390.9333333,901885952,902422528,902129390.9333333
,,2023-03-21T21:42:05.532342,2023-03-21T21:57:05.532342,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,3.6436480066087102,1.8074958824319765,5.47582578373452,3.6436480066087102,0,0,0,2733000000,2733000000,2733000000,2733000000,1092587784.2580645,1091584000,1094164480,1092587784.2580645,1078432008.2580643,1077985280,1078820864,1078432008.2580643
,,2023-03-21T21:57:05.532305,2023-03-21T22:12:05.532305,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,3.382541849991152,1.5758966732692594,5.652519781305455,3.382541849991152,0,0,0,2733000000,2733000000,2733000000,2733000000,1030646750.967742,1028837376,1033072640,1030646750.967742,1017056751.483871,1016406016,1017597952,1017056751.483871
,,2023-03-21T21:57:05.532305,2023-03-21T22:12:05.532305,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.7916032782344455,1.453151799365878,6.293241735834939,3.7916032782344455,0,0,0,2733000000,2733000000,2733000000,2733000000,913465890.1333333,912302080,914595840,913465890.1333333,902076825.6000001,901750784,902414336,902076825.6000001
,,2023-03-21T21:57:05.532305,2023-03-21T22:12:05.532305,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,3.5095144179623774,1.2710863120000189,5.573264734338348,3.5095144179623774,0,0,0,2733000000,2733000000,2733000000,2733000000,1092385494.7096777,1090404352,1094316032,1092385494.7096777,1078362904.7741935,1077776384,1078915072,1078362904.7741935
,,2023-03-21T22:12:05.532282,2023-03-21T22:27:05.532282,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,2.846841880968876,1.5053835452301427,6.529873446103496,2.846841880968876,0,0,0,2733000000,2733000000,2733000000,2733000000,1029973157.1612903,1028632576,1034436608,1029973157.1612903,1016716783.483871,1016365056,1018363904,1016716783.483871
,,2023-03-21T22:12:05.532282,2023-03-21T22:27:05.532282,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.300926055246705,1.351776698968994,6.590623909366938,3.300926055246705,0,0,0,2733000000,2733000000,2733000000,2733000000,941816627.1999999,912240640,1089556480,941816627.1999999,930488046.9333332,901771264,1074118656,930488046.9333332
,,2023-03-21T22:12:05.532282,2023-03-21T22:27:05.532282,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,2.9509346368143126,1.5543063861007491,6.035990731363806,2.9509346368143126,0,0,0,2733000000,2733000000,2733000000,2733000000,1095014598.193548,1090465792,1117753344,1095014598.193548,1082168617.2903228,1077796864,1104797696,1082168617.2903228
,,2023-03-21T22:27:05.532299,2023-03-21T22:42:05.532299,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,5.234634436783382,3.6678690766061965,7.282924355131884,5.234634436783382,0,0,0,2733000000,2733000000,2733000000,2733000000,1031959717.1612902,1031176192,1032781824,1031959717.1612902,1017835652.1290323,1017647104,1018109952,1017835652.1290323
,,2023-03-21T22:27:05.532299,2023-03-21T22:42:05.532299,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,5.530149798616767,3.149244155998652,7.59798533776775,5.530149798616767,0,0,0,2733000000,2733000000,2733000000,2733000000,1087697988.2666664,1086943232,1088430080,1087697988.2666664,1073710694.4000001,1073504256,1073893376,1073710694.4000001
,,2023-03-21T22:27:05.532299,2023-03-21T22:42:05.532299,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,5.230864128875546,3.082678060730298,7.5728572555041564,5.230864128875546,0,0,0,2733000000,2733000000,2733000000,2733000000,1115860859.8709679,1115103232,1117417472,1115860859.8709679,1104434341.1612902,1104322560,1104572416,1104434341.1612902
,,2023-03-21T22:42:05.532278,2023-03-21T22:57:05.532278,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,3.9019138533497864,1.8535683950642123,6.448720471366929,3.9019138533497864,0,0,0,2733000000,2733000000,2733000000,2733000000,1036214800.5161291,1031135232,1037590528,1036214800.5161291,1019939542.7096773,1017745408,1020628992,1019939542.7096773
,,2023-03-21T22:42:05.532278,2023-03-21T22:57:05.532278,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.637978568410035,1.2985337492311373,6.112865103967488,3.637978568410035,0,0,0,2733000000,2733000000,2733000000,2733000000,1092132590.9333334,1087496192,1093328896,1092132590.9333334,1075922944.0000002,1073774592,1076490240,1075922944.0000002
,,2023-03-21T22:42:05.532278,2023-03-21T22:57:05.532278,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,3.540152953496823,1.6049111409656083,7.4554783419007435,3.540152953496823,0,0,0,2733000000,2733000000,2733000000,2733000000,1119661947.8709674,1115271168,1122553856,1119661947.8709674,1106181351.2258062,1104359424,1106751488,1106181351.2258062
,,2023-03-21T22:57:05.532277,2023-03-21T23:12:05.532277,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,2.8901792651257066,1.3273537249614795,4.330468142296498,2.8901792651257066,0,0,0,2733000000,2733000000,2733000000,2733000000,1081190598.1935484,1037148160,1162080256,1081190598.1935484,1064965681.5483872,1020555264,1143840768,1064965681.5483872
,,2023-03-21T22:57:05.532277,2023-03-21T23:12:05.532277,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.0083129699432494,1.3219585701047132,4.690384374892649,3.0083129699432494,0,0,0,2733000000,2733000000,2733000000,2733000000,1089806062.9333334,1084915712,1093562368,1089806062.9333334,1074897988.266667,1072660480,1076543488,1074897988.266667
,,2023-03-21T22:57:05.532277,2023-03-21T23:12:05.532277,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,2.802628753544348,1.6570552248352517,3.9074118584704896,2.802628753544348,0,0,0,2733000000,2733000000,2733000000,2733000000,1117495560.2580645,1112576000,1120956416,1117495560.2580645,1105265432.7741935,1103052800,1106780160,1105265432.7741935
,,2023-03-21T23:12:05.532275,2023-03-21T23:27:05.532275,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,2.5373187476567303,1.0670805063331499,3.9555879381950945,2.5373187476567303,0,0,0,2733000000,2733000000,2733000000,2733000000,1085842861.4193547,1084342272,1093906432,1085842861.4193547,1071167950.451613,1070698496,1074257920,1071167950.451613
,,2023-03-21T23:12:05.532275,2023-03-21T23:27:05.532275,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,2.8160413550932164,1.702763629402034,4.138927729194984,2.8160413550932164,0,0,0,2733000000,2733000000,2733000000,2733000000,1086267255.4666667,1084944384,1093140480,1086267255.4666667,1073163741.8666667,1072680960,1076236288,1073163741.8666667
,,2023-03-21T23:12:05.532275,2023-03-21T23:27:05.532275,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,2.5898459339400546,1.3957616613712163,3.692861685071451,2.5898459339400546,0,0,0,2733000000,2733000000,2733000000,2733000000,1113465360.5161285,1111429120,1120780288,1113465360.5161285,1103539034.8387098,1103060992,1106628608,1103539034.8387098
,,2023-03-21T23:27:05.532551,2023-03-21T23:42:05.532551,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,3.0015972950676866,1.5024661935322607,4.4572354056329155,3.0015972950676866,0,0,0,2733000000,2733000000,2733000000,2733000000,1092310841.8064516,1089478656,1093398528,1092310841.8064516,1074652589.4193552,1074331648,1074745344,1074652589.4193552
,,2023-03-21T23:27:05.532551,2023-03-21T23:42:05.532551,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.132988060725749,1.2804793785636623,4.644499599266177,3.132988060725749,0,0,0,2733000000,2733000000,2733000000,2733000000,1092554342.4,1089949696,1093390336,1092554342.4,1076624315.7333333,1076334592,1076707328,1076624315.7333333
,,2023-03-21T23:27:05.532551,2023-03-21T23:42:05.532551,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,3.012023204005479,1.6880870538996533,3.978803491864043,3.012023204005479,0,0,0,2733000000,2733000000,2733000000,2733000000,1119906915.096774,1119363072,1120489472,1119906915.096774,1106891148.3870966,1106587648,1107030016,1106891148.3870966
,,2023-03-21T23:42:05.532278,2023-03-21T23:57:05.532278,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,3.6898034629877654,1.9828061451048902,4.910465075828445,3.6898034629877654,0,0,0,2733000000,2733000000,2733000000,2733000000,1084049209.8064518,1081425920,1089748992,1084049209.8064518,1072018200.7741934,1070936064,1074782208,1072018200.7741934
,,2023-03-21T23:42:05.532278,2023-03-21T23:57:05.532278,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,4.190702473456557,1.794128029133814,7.262365028363032,4.190702473456557,0,0,0,2733000000,2733000000,2733000000,2733000000,1084004625.0666668,1081577472,1090486272,1084004625.0666668,1073780872.5333333,1072705536,1076690944,1073780872.5333333
,,2023-03-21T23:42:05.532278,2023-03-21T23:57:05.532278,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,3.732212172757783,2.232215650837558,5.504892017436214,3.732212172757783,0,0,0,2733000000,2733000000,2733000000,2733000000,1113948952.7741938,1111412736,1121103872,1113948952.7741938,1104068872.2580645,1102987264,1106980864,1104068872.2580645
