report_period_start,report_period_end,interval_start,interval_end,container_name,pod,owner_name,owner_kind,workload,workload_type,namespace,image_name,node,resource_id,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 07:00:01 +0000 UTC,2023-06-07 07:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.059075,0.00497,0.546016,0.059075,0.009446,0.009446,0.009446,0,0,0,0,170141696,0,240537600,170141696,154484736,0,227102720,154484736
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 07:15:01 +0000 UTC,2023-06-07 07:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006994,0.002296,0.012038,0.006994,0,0,0,268435456,268435456,536870912,536870912,294623430.193548,294608896,294711296,294623430.193548,278796882.580645,278790144,278859776,278796882.580645
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 07:30:01 +0000 UTC,2023-06-07 07:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007627,0.003154,0.015325,0.007627,0,0,0,268435456,268435456,536870912,536870912,255028974.933333,254427136,255426560,255028974.933333,243086950.4,241819648,243736576,243086950.4
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 07:45:01 +0000 UTC,2023-06-07 08:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006442,0.003403,0.009609,0.006442,0,0,0,268435456,268435456,536870912,536870912,232624920.774194,232112128,235929600,232624920.774194,222317138.580645,221872128,225320960,222317138.580645
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 08:00:01 +0000 UTC,2023-06-07 08:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006137,0.002569,0.008149,0.006137,0,0,0,268435456,268435456,536870912,536870912,186252519.225806,186187776,186617856,186252519.225806,171619625.290323,171552768,173625344,171619625.290323
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 08:15:01 +0000 UTC,2023-06-07 08:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007663,0.004731,0.011324,0.007663,0,0,0,268435456,268435456,536870912,536870912,202735616,202690560,203010048,202735616,191740762.83871,191709184,191942656,191740762.83871
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 08:30:01 +0000 UTC,2023-06-07 08:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007016,0.004164,0.011967,0.007016,0,0,0,268435456,268435456,536870912,536870912,296329216,294612992,297402368,296329216,278967989.677419,278790144,279191552,278967989.677419
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 08:45:01 +0000 UTC,2023-06-07 09:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007897,0.004043,0.011132,0.007897,0,0,0,268435456,268435456,536870912,536870912,203188950.709677,202690560,203939840,203188950.709677,192150230.709677,191709184,192397312,192150230.709677
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 09:00:01 +0000 UTC,2023-06-07 09:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.008107,0.003255,0.013706,0.008107,0,0,0,268435456,268435456,536870912,536870912,255302997.333333,255229952,255549440,255302997.333333,243646873.6,243597312,243830784,243646873.6
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 09:15:01 +0000 UTC,2023-06-07 09:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006367,0.002812,0.009735,0.006367,0,0,0,268435456,268435456,536870912,536870912,186385044.645161,186187776,186748928,186385044.645161,171722553.806452,171552768,172056576,171722553.806452
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 09:30:01 +0000 UTC,2023-06-07 09:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007217,0.003414,0.013429,0.007217,0,0,0,268435456,268435456,536870912,536870912,232360662.709677,232112128,232873984,232360662.709677,222066621.935484,221872128,222339072,222066621.935484
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 09:45:01 +0000 UTC,2023-06-07 10:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007803,0.003627,0.022459,0.007803,0,0,0,268435456,268435456,536870912,536870912,297088825.806452,297046016,297148416,297088825.806452,279151120.516129,279121920,279191552,279151120.516129
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 11:00:01 +0000 UTC,2023-06-07 11:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.008052,0.003698,0.012059,0.008052,0,0,0,268435456,268435456,536870912,536870912,253584042.666667,253153280,255549440,253584042.666667,243657113.6,243597312,243830784,243657113.6
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 11:15:01 +0000 UTC,2023-06-07 11:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007863,0.00489,0.010779,0.007863,0,0,0,268435456,268435456,536870912,536870912,203319229.935484,203243520,203640832,203319229.935484,192314731.354839,192262144,192532480,192314731.354839
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 11:30:01 +0000 UTC,2023-06-07 11:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007606,0.002389,0.019529,0.007606,0,0,0,268435456,268435456,536870912,536870912,180293896.258065,178671616,186748928,180293896.258065,165557941.677419,163946496,172056576,165557941.677419
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 11:45:01 +0000 UTC,2023-06-07 12:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007548,0.002989,0.015662,0.007548,0,0,0,268435456,268435456,536870912,536870912,232443771.870968,232398848,232767488,232443771.870968,222131100.903226,222105600,222179328,222131100.903226
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 18:00:01 +0000 UTC,2023-06-07 18:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.008155,0.003002,0.012749,0.008155,0,0,0,268435456,268435456,536870912,536870912,253276296.533333,253157376,253599744,253276296.533333,243682372.266667,243597312,243924992,243682372.266667
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 18:15:01 +0000 UTC,2023-06-07 18:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.008344,0.003715,0.015354,0.008344,0,0,0,268435456,268435456,536870912,536870912,203358736.516129,203243520,203558912,203358736.516129,192344724.645161,192262144,192495616,192344724.645161
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 18:30:01 +0000 UTC,2023-06-07 18:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.020197,0.003098,0.260281,0.020197,0,0,0,268435456,268435456,536870912,536870912,184545808.516129,178798592,185397248,184545808.516129,169665304.774194,164040704,170467328,169665304.774194
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 18:45:01 +0000 UTC,2023-06-07 19:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.00711,0.002912,0.009158,0.00711,0,0,0,268435456,268435456,536870912,536870912,297157665.032258,297046016,297275392,297157665.032258,279220356.129032,279121920,279318528,279220356.129032
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 19:00:01 +0000 UTC,2023-06-07 19:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006882,0.00324,0.00989,0.006882,0,0,0,268435456,268435456,536870912,536870912,232518160.516129,232402944,232984576,232518160.516129,222190955.354839,222109696,222552064,222190955.354839
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 12:00:01 +0000 UTC,2023-06-07 12:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006766,0.003615,0.009702,0.006766,0,0,0,268435456,268435456,536870912,536870912,232490941.935484,232423424,233209856,232490941.935484,222420331.354839,222134272,222633984,222420331.354839
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 12:15:01 +0000 UTC,2023-06-07 12:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007158,0.003574,0.010918,0.007158,0,0,0,268435456,268435456,536870912,536870912,297211441.548387,297177088,297435136,297211441.548387,279266601.290323,279248896,279388160,279266601.290323
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 12:30:01 +0000 UTC,2023-06-07 12:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007685,0.004264,0.012904,0.007685,0,0,0,268435456,268435456,536870912,536870912,203287386.83871,203243520,203460608,203287386.83871,192291080.258065,192262144,192401408,192291080.258065
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 12:45:01 +0000 UTC,2023-06-07 13:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006286,0.003854,0.009343,0.006286,0,0,0,268435456,268435456,536870912,536870912,185199054.451613,185176064,185384960,185199054.451613,170320532.645161,170307584,170438656,170320532.645161
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 13:00:01 +0000 UTC,2023-06-07 13:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007577,0.002568,0.010517,0.007577,0,0,0,268435456,268435456,536870912,536870912,253168571.733333,253157376,253263872,253168571.733333,243601954.133333,243597312,243666944,243601954.133333
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 13:15:01 +0000 UTC,2023-06-07 13:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.015484,0.002716,0.167041,0.015484,0.000007,0.000007,0.000007,268435456,268435456,536870912,536870912,297477020.903226,297177088,298426368,297477020.903226,279525706.322581,279248896,280371200,279525706.322581
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 13:30:01 +0000 UTC,2023-06-07 13:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.015917,0.004051,0.043391,0.015917,0.000004,0.000004,0.000004,268435456,268435456,536870912,536870912,234064730.83871,232423424,237883392,234064730.83871,223339685.16129,222502912,225619968,223339685.16129
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 13:45:01 +0000 UTC,2023-06-07 14:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.009682,0.003957,0.045506,0.009682,0,0,0,268435456,268435456,536870912,536870912,185248206.451613,185176064,185491456,185248206.451613,170357132.387097,170307584,170541056,170357132.387097
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 14:00:01 +0000 UTC,2023-06-07 14:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.013543,0.004142,0.154373,0.013543,0,0,0,268435456,268435456,536870912,536870912,203649684.645161,203243520,205099008,203649684.645161,192633955.096774,192262144,193671168,192633955.096774
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 14:15:01 +0000 UTC,2023-06-07 14:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.019062,0.004142,0.165984,0.019062,0.000006,0.000006,0.000006,268435456,268435456,536870912,536870912,255045358.933333,253157376,258928640,255045358.933333,245372518.4,243597312,249212928,245372518.4
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 14:30:01 +0000 UTC,2023-06-07 14:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.020547,0.002754,0.118965,0.020547,0,0,0,268435456,268435456,536870912,536870912,203065542.193548,185180160,207466496,203065542.193548,186999444.645161,170307584,191123456,186999444.645161
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 14:45:01 +0000 UTC,2023-06-07 15:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.031423,0.003221,0.301565,0.031423,0,0,0,268435456,268435456,536870912,536870912,254471927.741935,236740608,258613248,254471927.741935,242321341.935484,224632832,246161408,242321341.935484
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 15:00:01 +0000 UTC,2023-06-07 15:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.010056,0.003746,0.038498,0.010056,0,0,0,268435456,268435456,536870912,536870912,206277863.225806,204111872,209739776,206277863.225806,195251563.354839,193130496,198660096,195251563.354839
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 15:15:01 +0000 UTC,2023-06-07 15:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.011266,0.003205,0.052665,0.011266,0,0,0,268435456,268435456,536870912,536870912,300865337.806452,297922560,304963584,300865337.806452,282874516.645161,279994368,286908416,282874516.645161
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 15:30:01 +0000 UTC,2023-06-07 15:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.009794,0.004026,0.031065,0.009794,0,0,0,268435456,268435456,536870912,536870912,257495313.066667,256446464,258433024,257495313.066667,247905075.2,246874112,248811520,247905075.2
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 15:45:01 +0000 UTC,2023-06-07 16:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006698,0.004187,0.012047,0.006698,0,0,0,268435456,268435456,536870912,536870912,302891404.387097,302878720,302981120,302891404.387097,284949074.580645,284942336,285011968,284949074.580645
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 16:00:01 +0000 UTC,2023-06-07 16:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007583,0.003137,0.012824,0.007583,0,0,0,268435456,268435456,536870912,536870912,255265450.666667,254091264,256548864,255265450.666667,245675758.933333,244514816,246943744,245675758.933333
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 16:15:01 +0000 UTC,2023-06-07 16:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007457,0.004132,0.011472,0.007457,0,0,0,268435456,268435456,536870912,536870912,209446581.677419,209412096,209616896,209446581.677419,198448821.677419,198426624,198565888,198448821.677419
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 16:30:01 +0000 UTC,2023-06-07 16:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006973,0.003725,0.011158,0.006973,0,0,0,268435456,268435456,536870912,536870912,257660333.419355,257585152,258482176,257660333.419355,245550311.225806,245530624,245661696,245550311.225806
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 16:45:01 +0000 UTC,2023-06-07 17:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006792,0.002735,0.010379,0.006792,0,0,0,268435456,268435456,536870912,536870912,205933402.83871,205885440,206209024,205933402.83871,189650613.677419,189624320,189857792,189650613.677419
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 17:00:01 +0000 UTC,2023-06-07 17:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007618,0.002603,0.012076,0.007618,0,0,0,268435456,268435456,536870912,536870912,254100275.2,254087168,254210048,254100275.2,244521779.2,244514816,244584448,244521779.2
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 17:15:01 +0000 UTC,2023-06-07 17:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006537,0.002629,0.008648,0.006537,0,0,0,268435456,268435456,536870912,536870912,206346306.064516,205885440,207892480,206346306.064516,190342441.290323,189624320,192794624,190342441.290323
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 17:30:01 +0000 UTC,2023-06-07 17:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006989,0.00301,0.009822,0.006989,0,0,0,268435456,268435456,536870912,536870912,257605367.741935,257585152,257794048,257605367.741935,245541590.709677,245530624,245661696,245541590.709677
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 17:45:01 +0000 UTC,2023-06-07 18:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007507,0.003306,0.011649,0.007507,0,0,0,268435456,268435456,536870912,536870912,209443410.580645,209412096,209674240,209443410.580645,198442347.354839,198426624,198565888,198442347.354839
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 17:00:01 +0000 UTC,2023-05-30 17:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007401,0.004621,0.011138,0.007401,0,0,0,268435456,268435456,536870912,536870912,302853747.612903,302387200,303075328,302853747.612903,284903622.193548,284450816,285081600,284903622.193548
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 17:15:01 +0000 UTC,2023-05-30 17:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.00692,0.002946,0.011019,0.00692,0,0,0,268435456,268435456,536870912,536870912,257606028.387097,257585152,257789952,257606028.387097,245544101.16129,245530624,245669888,245544101.16129
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 17:30:01 +0000 UTC,2023-05-30 17:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007398,0.004524,0.010668,0.007398,0,0,0,268435456,268435456,536870912,536870912,302392881.548387,302387200,302452736,302392881.548387,284450816,284450816,284450816,284450816
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 17:45:01 +0000 UTC,2023-05-30 18:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007614,0.004208,0.01054,0.007614,0,0,0,268435456,268435456,536870912,536870912,254060270.933333,253820928,254283776,254060270.933333,244467302.4,244252672,244584448,244467302.4
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 18:00:01 +0000 UTC,2023-05-30 18:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006607,0.002948,0.010898,0.006607,0,0,0,268435456,268435456,536870912,536870912,207819941.16129,207790080,207994880,207819941.16129,192742697.290323,192724992,192864256,192742697.290323
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 18:15:01 +0000 UTC,2023-05-30 18:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007682,0.004713,0.011413,0.007682,0,0,0,268435456,268435456,536870912,536870912,209220244.645161,209149952,209739776,209220244.645161,198214689.032258,198164480,198426624,198214689.032258
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 18:30:01 +0000 UTC,2023-05-30 18:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.00745,0.003869,0.011112,0.00745,0,0,0,268435456,268435456,536870912,536870912,253846186.666667,253820928,254177280,253846186.666667,244261956.266667,244252672,244322304,244261956.266667
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 18:45:01 +0000 UTC,2023-05-30 19:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006408,0.003582,0.009028,0.006408,0,0,0,268435456,268435456,536870912,536870912,207794440.258065,207790080,207802368,207794440.258065,192725124.129032,192724992,192729088,192725124.129032
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 19:00:01 +0000 UTC,2023-05-30 19:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007459,0.004026,0.011088,0.007459,0,0,0,268435456,268435456,536870912,536870912,209175056.516129,209154048,209440768,209175056.516129,198168576,198168576,198168576,198168576
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 19:15:01 +0000 UTC,2023-05-30 19:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007004,0.003914,0.011338,0.007004,0,0,0,268435456,268435456,536870912,536870912,251515804.903226,243097600,257597440,251515804.903226,239149452.387097,230313984,245530624,239149452.387097
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 19:30:01 +0000 UTC,2023-05-30 19:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007413,0.002285,0.011416,0.007413,0,0,0,268435456,268435456,536870912,536870912,302422874.83871,302387200,302592000,302422874.83871,284473013.677419,284450816,284590080,284473013.677419
