report_period_start,report_period_end,interval_start,interval_end,container_name,pod,owner_name,owner_kind,workload,workload_type,namespace,image_name,node,resource_id,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 16:00:01 +0000 UTC,2023-06-07 16:15:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,3.1452742577533,1.92574055280226,4.60405375643168,3.1452742577533,0,0,0,2733000000,2733000000,2733000000,2733000000,1111589392.51613,1111207936,1112014848,1111589392.51613,1103144233.29032,1103024128,1103347712,1103144233.29032
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 16:15:01 +0000 UTC,2023-06-07 16:30:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,2.82276080312776,1.47753680263025,4.46084034516631,2.82276080312776,0,0,0,2733000000,2733000000,2733000000,2733000000,1081451817.29032,1081024512,1083031552,1081451817.29032,1070794421.67742,1070669824,1070907392,1070794421.67742
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 16:30:01 +0000 UTC,2023-06-07 16:45:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,3.20175301555673,1.8571729986618,4.73529834573468,3.20175301555673,0,0,0,2733000000,2733000000,2733000000,2733000000,1081701853.86667,1081409536,1082290176,1081701853.86667,1072866099.2,1072689152,1072988160,1072866099.2
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 16:45:01 +0000 UTC,2023-06-07 17:00:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,2.90220611108881,2.07632644893602,4.17090743006362,2.90220611108881,0,0,0,2733000000,2733000000,2733000000,2733000000,982556936.258065,928804864,1113530368,982556936.258065,962267598.451613,904491008,1103515648,962267598.451613
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 17:00:01 +0000 UTC,2023-06-07 17:15:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,4.63462549453446,1.48207648409686,8.05965903283407,4.63462549453446,0.000200908265517241,0.000200908265517241,0.000200908265517241,2733000000,2733000000,2733000000,2733000000,1084219524.12903,1081077760,1092608000,1084219524.12903,1072745042.58065,1070931968,1078919168,1072745042.58065
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 17:15:01 +0000 UTC,2023-06-07 17:30:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,5.07764416654206,1.91004286995934,9.12417652299628,5.07764416654206,0,0,0,2733000000,2733000000,2733000000,2733000000,1083348855.46667,1081716736,1084342272,1083348855.46667,1073702365.86667,1073012736,1074057216,1073702365.86667
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 17:30:01 +0000 UTC,2023-06-07 17:45:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,4.44647838311684,1.23456974776927,7.51082014756588,4.44647838311684,0,0,0,2733000000,2733000000,2733000000,2733000000,930600893.935484,928825344,932933632,930600893.935484,905075414.709678,904466432,905420800,905075414.709678
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-07 17:45:01 +0000 UTC,2023-06-07 18:00:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,3.77262763061664,1.3104269864969,6.22903825929388,3.77262763061664,0,0,0,2733000000,2733000000,2733000000,2733000000,1088116802.06452,1085194240,1090719744,1088116802.06452,1073907910.19355,1072869376,1074565120,1073907910.19355
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 18:00:01 +0000 UTC,2023-06-06 18:15:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,4.29758407840014,1.7785786134967,8.17590030893528,4.29758407840014,0,0,0,2733000000,2733000000,2733000000,2733000000,1086832640,1083666432,1088696320,1086832640,1075547067.73333,1073991680,1076305920,1075547067.73333
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 18:15:01 +0000 UTC,2023-06-06 18:30:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,3.86145788664878,1.48906673286886,6.70407356227127,3.86145788664878,0,0,0,2733000000,2733000000,2733000000,2733000000,933231318.709678,930807808,935215104,933231318.709678,906492762.83871,905302016,907362304,906492762.83871
