report_period_start,report_period_end,interval_start,interval_end,container_name,pod,owner_name,owner_kind,workload,workload_type,namespace,image_name,node,resource_id,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,k8_object_type,k8_object_name,cluster_name
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 22:00:01 +0000 UTC,2023-05-30 22:15:00 +0000 UTC,cert-manager-openshift-routes,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000752,0.000553,0.000983,0.000752,0.000968,0.000968,0.000968,52428800.0,52428800.0,104857600.0,104857600.0,39144679.225806,39133184.0,39399424.0,39144679.225806,25239552.0,25239552.0,25239552.0,25239552.0,deployment,cert-manager-openshift-routes,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 22:15:01 +0000 UTC,2023-05-30 22:30:00 +0000 UTC,cert-manager-openshift-routes,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.0007599999999999999,0.000367,0.001121,0.0007599999999999999,0.001058,0.001058,0.001058,52428800.0,52428800.0,104857600.0,104857600.0,39171765.677419,39165952.0,39174144.0,39171765.677419,25275887.483870998,25272320.0,25276416.0,25275887.483870998,deployment,cert-manager-openshift-routes,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 22:30:01 +0000 UTC,2023-05-30 22:45:00 +0000 UTC,cert-manager-openshift-routes,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.0007469999999999999,0.000343,0.001303,0.0007469999999999999,0.00028,0.00028,0.00028,52428800.0,52428800.0,104857600.0,104857600.0,39172954.838709995,39170048.0,39174144.0,39172954.838709995,25276416.0,25276416.0,25276416.0,25276416.0,deployment,cert-manager-openshift-routes,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 22:45:01 +0000 UTC,2023-05-30 23:00:00 +0000 UTC,cert-manager-openshift-routes,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000754,0.000417,0.00125,0.000754,0.0011560000000000001,0.0011560000000000001,0.0011560000000000001,52428800.0,52428800.0,104857600.0,104857600.0,39181675.354839005,39170048.0,39432192.0,39181675.354839005,25276416.0,25276416.0,25276416.0,25276416.0,deployment,cert-manager-openshift-routes,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 00:00:01 +0000 UTC,2023-06-04 00:15:00 +0000 UTC,cert-manager-openshift-routes,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000772,0.000389,0.001198,0.000772,0.0008960000000000001,0.0008960000000000001,0.0008960000000000001,52428800.0,52428800.0,104857600.0,104857600.0,38521955.096774,38518784.0,38526976.0,38521955.096774,24920064.0,24920064.0,24920064.0,24920064.0,deployment,cert-manager-openshift-routes,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 00:15:01 +0000 UTC,2023-06-04 00:30:00 +0000 UTC,cert-manager-openshift-routes,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.0007650000000000001,0.00037200000000000004,0.00128,0.0007650000000000001,0.0005070000000000001,0.0005070000000000001,0.0005070000000000001,52428800.0,52428800.0,104857600.0,104857600.0,38521558.709677,38518784.0,38522880.0,38521558.709677,24920064.0,24920064.0,24920064.0,24920064.0,deployment,cert-manager-openshift-routes,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 00:30:01 +0000 UTC,2023-06-04 00:45:00 +0000 UTC,cert-manager-openshift-routes,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000766,0.000335,0.001353,0.000766,0.000417,0.000417,0.000417,52428800.0,52428800.0,104857600.0,104857600.0,38521294.451613,38518784.0,38522880.0,38521294.451613,24920064.0,24920064.0,24920064.0,24920064.0,deployment,cert-manager-openshift-routes,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 00:45:01 +0000 UTC,2023-06-04 01:00:00 +0000 UTC,cert-manager-openshift-routes,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000782,0.00037799999999999997,0.001143,0.000782,0.001067,0.001067,0.001067,52428800.0,52428800.0,104857600.0,104857600.0,38521955.096774,38518784.0,38522880.0,38521955.096774,24920064.0,24920064.0,24920064.0,24920064.0,deployment,cert-manager-openshift-routes,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 01:00:01 +0000 UTC,2023-06-04 01:15:00 +0000 UTC,cert-manager-openshift-routes,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000763,0.000538,0.001242,0.000763,0.0009109999999999999,0.0009109999999999999,0.0009109999999999999,52428800.0,52428800.0,104857600.0,104857600.0,38547059.61290301,38518784.0,38801408.0,38547059.61290301,24937240.774194,24920064.0,24940544.0,24937240.774194,deployment,cert-manager-openshift-routes,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 01:15:01 +0000 UTC,2023-06-04 01:30:00 +0000 UTC,cert-manager-openshift-routes,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000784,0.000371,0.001269,0.000784,0.000759,0.000759,0.000759,52428800.0,52428800.0,104857600.0,104857600.0,38559083.354839005,38539264.0,38805504.0,38559083.354839005,24940544.0,24940544.0,24940544.0,24940544.0,deployment,cert-manager-openshift-routes,cluster1
