report_period_start,report_period_end,interval_start,interval_end,container_name,owner_kind,workload,workload_type,namespace,image_name,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,k8_object_type,k8_object_name
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 18:00:01 +0000 UTC,2023-03-15 18:15:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000882,0.000396,0.003528,0.000882,0,0,0,20971520,20971520,524288000,524288000,28415801.806452,28090368,28983296,28415801.806452,21170902.709677,20848640,21741568,21170902.709677,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 18:15:01 +0000 UTC,2023-03-15 18:30:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000776,0.000315,0.001524,0.000776,0,0,0,20971520,20971520,524288000,524288000,28368235.354839,28160000,28819456,28368235.354839,21128092.903226,20922368,21577728,21128092.903226,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 18:30:01 +0000 UTC,2023-03-15 18:45:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000766,0.00037,0.001198,0.000766,0,0,0,20971520,20971520,524288000,524288000,28422408.258065,27922432,28844032,28422408.258065,21185436.903226,20725760,21581824,21185436.903226,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 18:45:01 +0000 UTC,2023-03-15 19:00:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.00079,0.000378,0.001127,0.00079,0,0,0,20971520,20971520,524288000,524288000,28394925.419355,28131328,29167616,28394925.419355,21176055.741935,20869120,21987328,21176055.741935,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 19:00:01 +0000 UTC,2023-03-15 19:15:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000867,0.00027,0.004029,0.000867,0,0,0,20971520,20971520,524288000,524288000,28072530.580645,27533312,29356032,28072530.580645,21250444.387097,20713472,22536192,21250444.387097,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 19:15:01 +0000 UTC,2023-03-15 19:30:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000768,0.000379,0.001335,0.000768,0,0,0,20971520,20971520,524288000,524288000,27663062.709677,27525120,28340224,27663062.709677,20842826.322581,20705280,21520384,20842826.322581,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 19:30:01 +0000 UTC,2023-03-15 19:45:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000792,0.000414,0.001392,0.000792,0,0,0,20971520,20971520,524288000,524288000,27607700.645161,27549696,27914240,27607700.645161,20787200,20729856,21094400,20787200,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 19:45:01 +0000 UTC,2023-03-15 20:00:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000782,0.000411,0.001133,0.000782,0,0,0,20971520,20971520,524288000,524288000,27876715.354839,27455488,28360704,27876715.354839,21056875.354839,20635648,21540864,21056875.354839,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 20:00:01 +0000 UTC,2023-03-15 20:15:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000878,0.000389,0.004066,0.000878,0,0,0,20971520,20971520,524288000,524288000,28215229.935484,27570176,29417472,28215229.935484,21364471.741935,20713472,22560768,21364471.741935,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 20:15:01 +0000 UTC,2023-03-15 20:30:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000786,0.000383,0.001442,0.000786,0,0,0,20971520,20971520,524288000,524288000,27773522.580645,27566080,28352512,27773522.580645,20916818.580645,20709376,21495808,20916818.580645,deployment,koku-metrics-operator
