report_period_start,report_period_end,start_timestamp,end_timestamp,namespace,cpu_request_namespace_sum,cpu_limit_namespace_sum,cpu_usage_namespace_avg,cpu_usage_namespace_min,cpu_usage_namespace_max,cpu_throttle_namespace_avg,cpu_throttle_namespace_max,cpu_throttle_namespace_min,memory_request_namespace_sum,memory_limit_namespace_sum,memory_usage_namespace_avg,memory_usage_namespace_min,memory_usage_namespace_max,memory_rss_usage_namespace_avg,memory_rss_usage_namespace_min,memory_rss_usage_namespace_max,namespace_totalpods_sum,namespace_running_pods_sum
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 17:15:01 +0000 UTC,2023-05-30 17:30:00 +0000 UTC,clowder-system,0,0,0.000052,0.000027,0.000129,,,0,0,0,2916352,2916352,2916352,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 17:30:01 +0000 UTC,2023-05-30 17:45:00 +0000 UTC,clowder-system,0,0,0.000062,0.000034,0.000121,,,0,0,0,2924808.258065,2916352,3178496,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 17:45:01 +0000 UTC,2023-05-30 18:00:00 +0000 UTC,clowder-system,0,0,0.000062,0.000021,0.000136,,,0,0,0,2924808.258065,2916352,3178496,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 18:00:01 +0000 UTC,2023-05-30 18:15:00 +0000 UTC,clowder-system,0,0,0.000092,0.000044,0.000152,,,0,0,0,2916352,2916352,2916352,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 18:15:01 +0000 UTC,2023-05-30 18:30:00 +0000 UTC,clowder-system,0,0,0.000076,0.000019,0.000211,,,0,0,0,2924808.258065,2916352,3178496,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 18:30:01 +0000 UTC,2023-05-30 18:45:00 +0000 UTC,clowder-system,0,0,0.000048,0.000014,0.000093,,,0,0,0,2916484.129032,2916352,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 18:45:01 +0000 UTC,2023-05-30 19:00:00 +0000 UTC,clowder-system,0,0,0.000055,0.000022,0.00011,,,0,0,0,2916352,2916352,2916352,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 19:00:01 +0000 UTC,2023-05-30 19:15:00 +0000 UTC,clowder-system,0,0,0.000047,0.000017,0.000119,,,0,0,0,2916352,2916352,2916352,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 19:15:01 +0000 UTC,2023-05-30 19:30:00 +0000 UTC,clowder-system,0,0,0.000056,0.00002,0.000128,,,0,0,0,2916352,2916352,2916352,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 19:30:01 +0000 UTC,2023-05-30 19:45:00 +0000 UTC,clowder-system,0,0,0.000056,0.000019,0.000115,,,0,0,0,2916352,2916352,2916352,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 19:45:01 +0000 UTC,2023-05-30 20:00:00 +0000 UTC,clowder-system,0,0,0.000052,0.000016,0.000144,,,0,0,0,2916484.129032,2916352,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 20:00:01 +0000 UTC,2023-05-30 20:15:00 +0000 UTC,clowder-system,0,0,0.000056,0.000018,0.000136,,,0,0,0,2916352,2916352,2916352,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 20:15:01 +0000 UTC,2023-05-30 20:30:00 +0000 UTC,clowder-system,0,0,0.000057,0.000024,0.000153,,,0,0,0,2933264.516129,2916352,3178496,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 20:30:01 +0000 UTC,2023-05-30 20:45:00 +0000 UTC,clowder-system,0,0,0.000057,0.000018,0.000109,,,0,0,0,2924808.258065,2916352,3178496,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 20:45:01 +0000 UTC,2023-05-30 21:00:00 +0000 UTC,clowder-system,0,0,0.000093,0.000034,0.00019,,,0,0,0,2916352,2916352,2916352,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 21:00:01 +0000 UTC,2023-05-30 21:15:00 +0000 UTC,clowder-system,0,0,0.000077,0.000032,0.000127,,,0,0,0,2924808.258065,2916352,3178496,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 21:15:01 +0000 UTC,2023-05-30 21:30:00 +0000 UTC,clowder-system,0,0,0.000065,0.00003,0.000143,,,0,0,0,2916352,2916352,2916352,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 21:30:01 +0000 UTC,2023-05-30 21:45:00 +0000 UTC,clowder-system,0,0,0.000056,0.000014,0.000153,,,0,0,0,2924808.258065,2916352,3178496,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 21:45:01 +0000 UTC,2023-05-30 22:00:00 +0000 UTC,clowder-system,0,0,0.000043,0.000012,0.000123,,,0,0,0,2916352,2916352,2916352,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 22:00:01 +0000 UTC,2023-05-30 22:15:00 +0000 UTC,clowder-system,0,0,0.000036,0.00001,0.000117,,,0,0,0,2916352,2916352,2916352,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 22:15:01 +0000 UTC,2023-05-30 22:30:00 +0000 UTC,clowder-system,0,0,0.000039,0.000009,0.000106,,,0,0,0,2916352,2916352,2916352,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 22:30:01 +0000 UTC,2023-05-30 22:45:00 +0000 UTC,clowder-system,0,0,0.000037,0.000005,0.000098,,,0,0,0,2916352,2916352,2916352,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 22:45:01 +0000 UTC,2023-05-30 23:00:00 +0000 UTC,clowder-system,0,0,0.000033,0.000004,0.000093,,,0,0,0,2916352,2916352,2916352,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 23:00:01 +0000 UTC,2023-05-30 23:15:00 +0000 UTC,clowder-system,0,0,0.000026,0.000006,0.000042,,,0,0,0,2916352,2916352,2916352,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 23:15:01 +0000 UTC,2023-05-30 23:30:00 +0000 UTC,clowder-system,0,0,0.00003,0.000005,0.000109,,,0,0,0,2916352,2916352,2916352,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 23:30:01 +0000 UTC,2023-05-30 23:45:00 +0000 UTC,clowder-system,0,0,0.000048,0.000015,0.000086,,,0,0,0,2935510.709677,2916352,3182592,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 23:45:01 +0000 UTC,2023-05-31 00:00:00 +0000 UTC,clowder-system,0,0,0.000039,0.000009,0.000093,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 00:00:01 +0000 UTC,2023-05-31 00:15:00 +0000 UTC,clowder-system,0,0,0.000076,0.000009,0.000143,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 00:15:01 +0000 UTC,2023-05-31 00:30:00 +0000 UTC,clowder-system,0,0,0.000087,0.000025,0.000174,,,0,0,0,2937756.903226,2920448,3182592,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 00:30:01 +0000 UTC,2023-05-31 00:45:00 +0000 UTC,clowder-system,0,0,0.000065,0.000016,0.000123,,,0,0,0,2920712.258065,2920448,2924544,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 00:45:01 +0000 UTC,2023-05-31 01:00:00 +0000 UTC,clowder-system,0,0,0.000046,0.000015,0.000148,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 01:00:01 +0000 UTC,2023-05-31 01:15:00 +0000 UTC,clowder-system,0,0,0.000045,0.00001,0.000123,,,0,0,0,2928904.258065,2920448,3182592,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 01:15:01 +0000 UTC,2023-05-31 01:30:00 +0000 UTC,clowder-system,0,0,0.000049,0.000006,0.000145,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 01:30:01 +0000 UTC,2023-05-31 01:45:00 +0000 UTC,clowder-system,0,0,0.000042,0.000009,0.000096,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 01:45:01 +0000 UTC,2023-05-31 02:00:00 +0000 UTC,clowder-system,0,0,0.000046,0.00001,0.000102,,,0,0,0,2929036.387097,2920448,3182592,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 02:00:01 +0000 UTC,2023-05-31 02:15:00 +0000 UTC,clowder-system,0,0,0.00004,0,0.000128,,,0,0,0,2928904.258065,2920448,3182592,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 02:15:01 +0000 UTC,2023-05-31 02:30:00 +0000 UTC,clowder-system,0,0,0.000037,0,0.000127,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 02:30:01 +0000 UTC,2023-05-31 02:45:00 +0000 UTC,clowder-system,0,0,0.000024,0,0.000124,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 02:45:01 +0000 UTC,2023-05-31 03:00:00 +0000 UTC,clowder-system,0,0,0.000007,0,0.000041,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 03:00:01 +0000 UTC,2023-05-31 03:15:00 +0000 UTC,clowder-system,0,0,0.000011,0,0.000084,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 03:15:01 +0000 UTC,2023-05-31 03:30:00 +0000 UTC,clowder-system,0,0,0.000008,0,0.000083,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 03:30:01 +0000 UTC,2023-05-31 03:45:00 +0000 UTC,clowder-system,0,0,0.000007,0,0.000046,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 03:45:01 +0000 UTC,2023-05-31 04:00:00 +0000 UTC,clowder-system,0,0,0.000006,0,0.000019,,,0,0,0,2928904.258065,2920448,3182592,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 04:00:01 +0000 UTC,2023-05-31 04:15:00 +0000 UTC,clowder-system,0,0,0.00001,0,0.000081,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 04:15:01 +0000 UTC,2023-05-31 04:30:00 +0000 UTC,clowder-system,0,0,0.000011,0,0.000087,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 04:30:01 +0000 UTC,2023-05-31 04:45:00 +0000 UTC,clowder-system,0,0,0.00001,0,0.00008,,,0,0,0,2928904.258065,2920448,3182592,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 04:45:01 +0000 UTC,2023-05-31 05:00:00 +0000 UTC,clowder-system,0,0,0.000007,0,0.000043,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 05:00:01 +0000 UTC,2023-05-31 05:15:00 +0000 UTC,clowder-system,0,0,0.000011,0,0.000086,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 05:15:01 +0000 UTC,2023-05-31 05:30:00 +0000 UTC,clowder-system,0,0,0.000011,0,0.000025,,,0,0,0,2920580.129032,2920448,2924544,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 05:30:01 +0000 UTC,2023-05-31 05:45:00 +0000 UTC,clowder-system,0,0,0.000016,0.000005,0.000062,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 05:45:01 +0000 UTC,2023-05-31 06:00:00 +0000 UTC,clowder-system,0,0,0.000017,0.000004,0.000066,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 06:00:01 +0000 UTC,2023-05-31 06:15:00 +0000 UTC,clowder-system,0,0,0.000017,0.000005,0.000033,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 06:15:01 +0000 UTC,2023-05-31 06:30:00 +0000 UTC,clowder-system,0,0,0.000021,0.000003,0.000062,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 06:30:01 +0000 UTC,2023-05-31 06:45:00 +0000 UTC,clowder-system,0,0,0.00002,0,0.000081,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 06:45:01 +0000 UTC,2023-05-31 07:00:00 +0000 UTC,clowder-system,0,0,0.00002,0,0.000068,,,0,0,0,2920448,2920448,2920448,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 07:00:01 +0000 UTC,2023-05-31 07:15:00 +0000 UTC,clowder-system,0,0,0.000036,0.000009,0.000122,,,0,0,0,2928640,2928640,2928640,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 07:15:01 +0000 UTC,2023-05-31 07:30:00 +0000 UTC,clowder-system,0,0,0.000076,0.000038,0.000159,,,0,0,0,2928640,2928640,2928640,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 07:30:01 +0000 UTC,2023-05-31 07:45:00 +0000 UTC,clowder-system,0,0,0.00009,0.000032,0.000219,,,0,0,0,2928640,2928640,2928640,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 07:45:01 +0000 UTC,2023-05-31 08:00:00 +0000 UTC,clowder-system,0,0,0.000065,0.000016,0.000139,,,0,0,0,2937096.258065,2928640,3190784,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 08:00:01 +0000 UTC,2023-05-31 08:15:00 +0000 UTC,clowder-system,0,0,0.000074,0.000024,0.000164,,,0,0,0,2928772.129032,2928640,2932736,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 08:15:01 +0000 UTC,2023-05-31 08:30:00 +0000 UTC,clowder-system,0,0,0.000037,0.000004,0.000112,,,0,0,0,2937228.387097,2928640,3190784,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 08:30:01 +0000 UTC,2023-05-31 08:45:00 +0000 UTC,clowder-system,0,0,0.000082,0.000029,0.00014,,,0,0,0,2928640,2928640,2928640,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 08:45:01 +0000 UTC,2023-05-31 09:00:00 +0000 UTC,clowder-system,0,0,0.000067,0,0.000134,,,0,0,0,2928640,2928640,2928640,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 09:00:01 +0000 UTC,2023-05-31 09:15:00 +0000 UTC,clowder-system,0,0,0.000047,0.000005,0.000092,,,0,0,0,2928640,2928640,2928640,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 09:15:01 +0000 UTC,2023-05-31 09:30:00 +0000 UTC,clowder-system,0,0,0.000067,0,0.000174,,,0,0,0,2928640,2928640,2928640,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 09:30:01 +0000 UTC,2023-05-31 09:45:00 +0000 UTC,clowder-system,0,0,0.000061,0.000005,0.000158,,,0,0,0,2937228.387097,2928640,3190784,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 09:45:01 +0000 UTC,2023-05-31 10:00:00 +0000 UTC,clowder-system,0,0,0.000069,0.000009,0.00016,,,0,0,0,2937096.258065,2928640,3190784,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 10:00:01 +0000 UTC,2023-05-31 10:15:00 +0000 UTC,clowder-system,0,0,0.000068,0.000004,0.000207,,,0,0,0,2928640,2928640,2928640,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 10:15:01 +0000 UTC,2023-05-31 10:30:00 +0000 UTC,clowder-system,0,0,0.000056,0,0.000165,,,0,0,0,2928640,2928640,2928640,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 10:30:01 +0000 UTC,2023-05-31 10:45:00 +0000 UTC,clowder-system,0,0,0.00006,0.000004,0.000196,,,0,0,0,2928772.129032,2928640,2932736,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 10:45:01 +0000 UTC,2023-05-31 11:00:00 +0000 UTC,clowder-system,0,0,0.000049,0.000005,0.000152,,,0,0,0,2928772.129032,2928640,2932736,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 11:00:01 +0000 UTC,2023-05-31 11:15:00 +0000 UTC,clowder-system,0,0,0.000064,0.00001,0.00012,,,0,0,0,2954008.774194,2928640,3190784,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 11:15:01 +0000 UTC,2023-05-31 11:30:00 +0000 UTC,clowder-system,0,0,0.000081,0.00003,0.000211,,,0,0,0,2937096.258065,2928640,3190784,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 11:30:01 +0000 UTC,2023-05-31 11:45:00 +0000 UTC,clowder-system,0,0,0.000073,0.000023,0.000156,,,0,0,0,2928772.129032,2928640,2932736,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 11:45:01 +0000 UTC,2023-05-31 12:00:00 +0000 UTC,clowder-system,0,0,0.000085,0.000032,0.000171,,,0,0,0,2937096.258065,2928640,3190784,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 12:00:01 +0000 UTC,2023-05-31 12:15:00 +0000 UTC,clowder-system,0,0,0.000076,0.000031,0.0002,,,0,0,0,2928772.129032,2928640,2932736,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 12:15:01 +0000 UTC,2023-05-31 12:30:00 +0000 UTC,clowder-system,0,0,0.000052,0.000015,0.000133,,,0,0,0,2928640,2928640,2928640,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 12:30:01 +0000 UTC,2023-05-31 12:45:00 +0000 UTC,clowder-system,0,0,0.000047,0.000011,0.000137,,,0,0,0,2937096.258065,2928640,3190784,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 12:45:01 +0000 UTC,2023-05-31 13:00:00 +0000 UTC,clowder-system,0,0,0.000046,0.000011,0.000096,,,0,0,0,2928640,2928640,2928640,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 13:00:01 +0000 UTC,2023-05-31 13:15:00 +0000 UTC,clowder-system,0,0,0.00006,0.000014,0.000136,,,0,0,0,2928772.129032,2928640,2932736,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 13:15:01 +0000 UTC,2023-05-31 13:30:00 +0000 UTC,clowder-system,0,0,0.000065,0.000016,0.000135,,,0,0,0,2928640,2928640,2928640,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 13:30:01 +0000 UTC,2023-05-31 13:45:00 +0000 UTC,clowder-system,0,0,0.000065,0.000021,0.000141,,,0,0,0,2928640,2928640,2928640,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 13:45:01 +0000 UTC,2023-05-31 14:00:00 +0000 UTC,clowder-system,0,0,0.000071,0.000023,0.000352,,,0,0,0,2928640,2928640,2928640,1658880,1658880,1658880,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 14:00:01 +0000 UTC,2023-05-31 14:15:00 +0000 UTC,clowder-system,0,0,0.000086,0.00002,0.000179,,,0,0,0,2941192.258065,2932736,3194880,1662976,1662976,1662976,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 14:15:01 +0000 UTC,2023-05-31 14:30:00 +0000 UTC,clowder-system,0,0,0.000076,0.000019,0.000225,,,0,0,0,2932736,2932736,2932736,1662976,1662976,1662976,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 14:30:01 +0000 UTC,2023-05-31 14:45:00 +0000 UTC,clowder-system,0,0,0.000079,0.000029,0.00019,,,0,0,0,2932736,2932736,2932736,1662976,1662976,1662976,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 14:45:01 +0000 UTC,2023-05-31 15:00:00 +0000 UTC,clowder-system,0,0,0.000085,0.000033,0.000178,,,0,0,0,2932736,2932736,2932736,1662976,1662976,1662976,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 15:00:01 +0000 UTC,2023-05-31 15:15:00 +0000 UTC,clowder-system,0,0,0.000083,0.00002,0.00014,,,0,0,0,2941192.258065,2932736,3194880,1662976,1662976,1662976,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 15:15:01 +0000 UTC,2023-05-31 15:30:00 +0000 UTC,clowder-system,0,0,0.000069,0.00003,0.000131,,,0,0,0,2932736,2932736,2932736,1662976,1662976,1662976,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 15:30:01 +0000 UTC,2023-05-31 15:45:00 +0000 UTC,clowder-system,0,0,0.000067,0.000022,0.000142,,,0,0,0,2932736,2932736,2932736,1662976,1662976,1662976,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 15:45:01 +0000 UTC,2023-05-31 16:00:00 +0000 UTC,clowder-system,0,0,0.000079,0.000032,0.000184,,,0,0,0,2941324.387097,2932736,3194880,1662976,1662976,1662976,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 16:00:01 +0000 UTC,2023-05-31 16:15:00 +0000 UTC,clowder-system,0,0,0.000088,0.000046,0.000156,,,0,0,0,2932736,2932736,2932736,1662976,1662976,1662976,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 16:15:01 +0000 UTC,2023-05-31 16:30:00 +0000 UTC,clowder-system,0,0,0.000113,0.000028,0.000184,,,0,0,0,2932868.129032,2932736,2936832,1662976,1662976,1662976,6,6
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 16:30:01 +0000 UTC,2023-05-31 16:45:00 +0000 UTC,clowder-system,0,0,0.000098,0.000032,0.000196,,,0,0,0,2932868.129032,2932736,2936832,1662976,1662976,1662976,6,6
