report_period_start,report_period_end,interval_start,interval_end,container_name,owner_kind,workload,workload_type,namespace,image_name,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,k8_object_type,k8_object_name
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 16:00:01 +0000 UTC,2023-03-15 16:15:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.010789,0.005374,0.015641,0.010789,,,0,,0,,0,29270016,29270016,29270016,29270016,27308032,27308032,27308032,27308032,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 16:15:01 +0000 UTC,2023-03-15 16:30:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.010689,0.004667,0.016015,0.010689,,,0,,0,,0,29280586.322581,29270016,29351936,29280586.322581,27403164.903226,27308032,27430912,27403164.903226,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 16:30:01 +0000 UTC,2023-03-15 16:45:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.01084,0.004422,0.01621,0.01084,,,0,,0,,0,29157706.322581,28991488,29270016,29157706.322581,27430912,27430912,27430912,27430912,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 16:45:01 +0000 UTC,2023-03-15 17:00:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.010722,0.0061,0.016,0.010722,,,0,,0,,0,28955548.903226,28852224,28991488,28955548.903226,27430912,27430912,27430912,27430912,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 17:00:01 +0000 UTC,2023-03-15 17:15:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.010991,0.007063,0.015647,0.010991,,,0,,0,,0,28502742.709677,28499968,28585984,28502742.709677,27514153.290323,27430912,27516928,27514153.290323,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 17:15:01 +0000 UTC,2023-03-15 17:30:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.010945,0.006508,0.01623,0.010945,,,0,,0,,0,28499968,28499968,28499968,28499968,27516928,27516928,27516928,27516928,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 17:30:01 +0000 UTC,2023-03-15 17:45:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.010927,0.006865,0.01625,0.010927,,,0,,0,,0,28499968,28499968,28499968,28499968,27516928,27516928,27516928,27516928,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 17:45:01 +0000 UTC,2023-03-15 18:00:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.010894,0.0059,0.014372,0.010894,,,0,,0,,0,28499968,28499968,28499968,28499968,27516928,27516928,27516928,27516928,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 18:00:01 +0000 UTC,2023-03-15 18:15:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.010909,0.00723,0.015474,0.010909,,,0,,0,,0,28002237.935484,27963392,28631040,28002237.935484,27516928,27516928,27516928,27516928,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 18:15:01 +0000 UTC,2023-03-15 18:30:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.010728,0.00455,0.017568,0.010728,,,0,,0,,0,28046236.903226,27852800,28135424,28046236.903226,27514549.677419,27512832,27516928,27514549.677419,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 18:30:01 +0000 UTC,2023-03-15 18:45:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011036,0.006704,0.014276,0.011036,,,0,,0,,0,28558501.16129,28135424,29020160,28558501.16129,27424437.677419,27316224,27512832,27424437.677419,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 18:45:01 +0000 UTC,2023-03-15 19:00:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.010746,0.006506,0.015682,0.010746,,,0,,0,,0,29033505.032258,28930048,29073408,29033505.032258,27320320,27320320,27320320,27320320,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 19:00:01 +0000 UTC,2023-03-15 19:15:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.01096,0.005646,0.015692,0.01096,,,0,,0,,0,29717537.032258,28930048,29745152,29717537.032258,27326133.677419,27308032,27332608,27326133.677419,deployment,rhsso-operator
