report_period_start,report_period_end,start_timestamp,end_timestamp,namespace,cpu_request_namespace_sum,cpu_limit_namespace_sum,cpu_usage_namespace_avg,cpu_usage_namespace_min,cpu_usage_namespace_max,cpu_throttle_namespace_avg,cpu_throttle_namespace_max,cpu_throttle_namespace_min,memory_request_namespace_sum,memory_limit_namespace_sum,memory_usage_namespace_avg,memory_usage_namespace_min,memory_usage_namespace_max,memory_rss_usage_namespace_avg,memory_rss_usage_namespace_min,memory_rss_usage_namespace_max,namespace_totalpods_sum,namespace_running_pods_sum
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 20:45:01 +0000 UTC,2023-05-29 21:00:00 +0000 UTC,cert-manager,0.05,0.1,0.00077,0.000362,0.001319,0.00059,0.00059,,52428800,104857600,39099358.967742,39088128,39350272,25096192,25096192,25096192,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 21:00:01 +0000 UTC,2023-05-29 21:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000788,0.000346,0.00115,0.000314,0.000314,,52428800,104857600,39108343.741935,39088128,39350272,25096192,25096192,25096192,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 21:15:01 +0000 UTC,2023-05-29 21:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000787,0.000397,0.001341,0.000639,0.000639,,52428800,104857600,39090902.709677,39088128,39092224,25096192,25096192,25096192,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 21:30:01 +0000 UTC,2023-05-29 21:45:00 +0000 UTC,cert-manager,0.05,0.1,0.001278,0.000295,0.01064,0.002606,0.002606,,52428800,104857600,39890415.483871,39088128,42090496,25868089.806452,25096192,28094464,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 21:45:01 +0000 UTC,2023-05-29 22:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000881,0.000347,0.003268,0.001539,0.001539,,52428800,104857600,39764496.516129,39239680,41021440,25695000.774194,25202688,26918912,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 22:00:01 +0000 UTC,2023-05-29 22:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000799,0.000444,0.001295,0.000712,0.000712,,52428800,104857600,39222503.225806,39120896,39477248,25187228.903226,25088000,25444352,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 22:15:01 +0000 UTC,2023-05-29 22:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000801,0.000304,0.001303,0.001116,0.001116,,52428800,104857600,39160402.580645,39149568,39415808,25116672,25116672,25116672,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 22:30:01 +0000 UTC,2023-05-29 22:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000765,0.000327,0.00145,0.00083,0.00083,,52428800,104857600,39178636.387097,39153664,39194624,25142040.774194,25116672,25149440,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 22:45:01 +0000 UTC,2023-05-29 23:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000776,0.000373,0.001248,0.00124,0.00124,,52428800,104857600,39191056.516129,39092224,39292928,25155385.806452,25059328,25255936,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 23:00:01 +0000 UTC,2023-05-29 23:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000783,0.000326,0.001363,0.001146,0.001146,,52428800,104857600,39102926.451613,39092224,39358464,25059328,25059328,25059328,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 23:15:01 +0000 UTC,2023-05-29 23:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000775,0.000336,0.001099,0.001169,0.001169,,52428800,104857600,39095262.967742,39092224,39096320,25059328,25059328,25059328,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 23:30:01 +0000 UTC,2023-05-29 23:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000767,0.000361,0.001128,0.001287,0.001287,,52428800,104857600,39132919.741935,39034880,39542784,25080072.258065,25001984,25247744,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 23:45:01 +0000 UTC,2023-05-30 00:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000775,0.000354,0.001333,0.000878,0.000878,,52428800,104857600,39135430.193548,39038976,39477248,25099759.483871,25001984,25444352,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 00:00:01 +0000 UTC,2023-05-30 00:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000779,0.000437,0.001327,0.000658,0.000658,,52428800,104857600,39136355.096774,39124992,39391232,25092096,25092096,25092096,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 00:15:01 +0000 UTC,2023-05-30 00:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000781,0.000374,0.001281,0.000933,0.000933,,52428800,104857600,39115875.096774,39059456,39235584,25079675.870968,25026560,25198592,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 00:30:01 +0000 UTC,2023-05-30 00:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000789,0.000379,0.001383,0.00096,0.00096,,52428800,104857600,39183128.774194,39055360,39514112,25113368.774194,25022464,25219072,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 00:45:01 +0000 UTC,2023-05-30 01:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000785,0.000387,0.001266,0.000765,0.000765,,52428800,104857600,39235584,39055360,39411712,25183529.290323,25022464,25231360,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 01:00:01 +0000 UTC,2023-05-30 01:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000806,0.000469,0.001307,0.000394,0.000394,,52428800,104857600,39103454.967742,39067648,39526400,25060120.774194,25034752,25231360,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 01:15:01 +0000 UTC,2023-05-30 01:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000785,0.000415,0.001081,0.000743,0.000743,,52428800,104857600,39094998.709677,39067648,39333888,25034752,25034752,25034752,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 01:30:01 +0000 UTC,2023-05-30 01:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000804,0.000435,0.001129,0.001043,0.001043,,52428800,104857600,39078878.967742,39067648,39333888,25034752,25034752,25034752,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 01:45:01 +0000 UTC,2023-05-30 02:00:00 +0000 UTC,cert-manager,0.05,0.1,0.00078,0.00045,0.001267,0.001016,0.001016,,52428800,104857600,39070290.580645,39067648,39071744,25034752,25034752,25034752,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 02:00:01 +0000 UTC,2023-05-30 02:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000795,0.000432,0.001274,0.000733,0.000733,,52428800,104857600,39143490.064516,39034880,39456768,25099495.225806,25001984,25157632,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 02:15:01 +0000 UTC,2023-05-30 02:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000759,0.000291,0.001274,0.000625,0.000625,,52428800,104857600,39038711.741935,39034880,39084032,25003437.419355,25001984,25047040,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 02:30:01 +0000 UTC,2023-05-30 02:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000773,0.000399,0.00112,0.000434,0.000434,,52428800,104857600,39191585.032258,39157760,39194624,25155782.193548,25120768,25157632,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 02:45:01 +0000 UTC,2023-05-30 03:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000763,0.000351,0.001258,0.00062,0.00062,,52428800,104857600,39193038.451613,39190528,39194624,25157632,25157632,25157632,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 03:00:01 +0000 UTC,2023-05-30 03:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000763,0.000347,0.001315,0.000576,0.000576,,52428800,104857600,39202023.225806,39190528,39452672,25157632,25157632,25157632,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 03:15:01 +0000 UTC,2023-05-30 03:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000784,0.000361,0.001364,0.000451,0.000451,,52428800,104857600,39212989.935484,39190528,39538688,25169127.225806,25157632,25255936,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 03:30:01 +0000 UTC,2023-05-30 03:45:00 +0000 UTC,cert-manager,0.05,0.1,0.00077,0.000381,0.001197,0.001312,0.001312,,52428800,104857600,39170444.387097,39133184,39313408,25135170.064516,25100288,25280512,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 03:45:01 +0000 UTC,2023-05-30 04:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000766,0.000339,0.001258,0.000459,0.000459,,52428800,104857600,39143754.322581,39133184,39395328,25100288,25100288,25100288,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 04:00:01 +0000 UTC,2023-05-30 04:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000763,0.000408,0.001224,0.000766,0.000766,,52428800,104857600,39172162.064516,39006208,39264256,25135962.83871,24969216,25227264,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 04:15:01 +0000 UTC,2023-05-30 04:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000765,0.000443,0.001216,0.001219,0.001219,,52428800,104857600,39004754.580645,39002112,39006208,24969216,24969216,24969216,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 04:30:01 +0000 UTC,2023-05-30 04:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000749,0.000423,0.001182,0.001008,0.001008,,52428800,104857600,39004622.451613,39002112,39006208,24969216,24969216,24969216,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 04:45:01 +0000 UTC,2023-05-30 05:00:00 +0000 UTC,cert-manager,0.05,0.1,0.00076,0.000275,0.001165,0.000845,0.000845,,52428800,104857600,39118385.548387,39002112,39227392,25082582.709677,24969216,25190400,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 05:00:01 +0000 UTC,2023-05-30 05:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000754,0.000423,0.001142,0.000464,0.000464,,52428800,104857600,39168462.451613,39100416,39280640,25132527.483871,25067520,25247744,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 05:15:01 +0000 UTC,2023-05-30 05:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000785,0.000325,0.001283,0.000417,0.000417,,52428800,104857600,39303762.580645,39280640,39337984,25267827.612903,25247744,25296896,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 05:30:01 +0000 UTC,2023-05-30 05:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000759,0.000337,0.001154,0.001262,0.001262,,52428800,104857600,39341815.741935,39329792,39596032,25296896,25296896,25296896,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 05:45:01 +0000 UTC,2023-05-30 06:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000756,0.000354,0.001102,0.000775,0.000775,,52428800,104857600,39211008,39133184,39530496,25167805.935484,25100288,25296896,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 06:00:01 +0000 UTC,2023-05-30 06:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000758,0.000444,0.00113,0.001093,0.001093,,52428800,104857600,39229373.935484,39165952,39452672,25184850.580645,25133056,25350144,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 06:15:01 +0000 UTC,2023-05-30 06:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000763,0.000437,0.001173,0.000864,0.000864,,52428800,104857600,39181807.483871,39165952,39440384,25137019.870968,25133056,25141248,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 06:30:01 +0000 UTC,2023-05-30 06:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000765,0.000431,0.001172,0.00098,0.00098,,52428800,104857600,39180221.935484,39174144,39198720,25141248,25141248,25141248,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 06:45:01 +0000 UTC,2023-05-30 07:00:00 +0000 UTC,cert-manager,0.05,0.1,0.00077,0.000332,0.001118,0.000851,0.000851,,52428800,104857600,39214971.870968,39194624,39469056,25150761.290323,25141248,25214976,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 07:00:01 +0000 UTC,2023-05-30 07:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000775,0.000338,0.001374,0.000937,0.000937,,52428800,104857600,39230695.225806,39206912,39473152,25166616.774194,25153536,25219072,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 07:15:01 +0000 UTC,2023-05-30 07:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000772,0.000315,0.001316,0.000706,0.000706,,52428800,104857600,39275883.354839,39141376,39616512,25211937.032258,25083904,25538560,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 07:30:01 +0000 UTC,2023-05-30 07:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000752,0.000312,0.001239,0.001115,0.001115,,52428800,104857600,39230298.83871,39227392,39231488,25174016,25174016,25174016,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 07:45:01 +0000 UTC,2023-05-30 08:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000773,0.000369,0.001154,0.00104,0.00104,,52428800,104857600,39137147.870968,39096320,39231488,25080997.16129,25042944,25174016,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 08:00:01 +0000 UTC,2023-05-30 08:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000755,0.000374,0.001215,0.00089,0.00089,,52428800,104857600,39201098.322581,39096320,39256064,25144815.483871,25042944,25198592,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 08:15:01 +0000 UTC,2023-05-30 08:30:00 +0000 UTC,cert-manager,0.05,0.1,0.001065,0.000262,0.004688,0.001636,0.001636,,52428800,104857600,39740977.548387,39129088,41226240,25685223.225806,25075712,27168768,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 08:30:01 +0000 UTC,2023-05-30 08:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000763,0.000329,0.001168,0.001108,0.001108,,52428800,104857600,39523625.290323,39342080,40894464,25458357.677419,25284608,26836992,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 08:45:01 +0000 UTC,2023-05-30 09:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000771,0.000237,0.001231,0.00075,0.00075,,52428800,104857600,39366523.870968,39342080,39526400,25309844.645161,25288704,25468928,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 09:00:01 +0000 UTC,2023-05-30 09:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000757,0.000541,0.001112,0.001401,0.001401,,52428800,104857600,39413165.419355,39366656,39661568,25288704,25288704,25288704,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 09:15:01 +0000 UTC,2023-05-30 09:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000755,0.000501,0.0011,0.000616,0.000616,,52428800,104857600,39403255.741935,39337984,39866368,25285268.645161,25231360,25493504,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 09:30:01 +0000 UTC,2023-05-30 09:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000759,0.000369,0.00118,0.001111,0.001111,,52428800,104857600,39349611.354839,39337984,39600128,25231360,25231360,25231360,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 09:45:01 +0000 UTC,2023-05-30 10:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000767,0.000594,0.000999,0.000616,0.000616,,52428800,104857600,39358067.612903,39337984,39604224,25231360,25231360,25231360,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 10:00:01 +0000 UTC,2023-05-30 10:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000764,0.000428,0.001344,0.000615,0.000615,,52428800,104857600,39341551.483871,39337984,39342080,25231360,25231360,25231360,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 10:15:01 +0000 UTC,2023-05-30 10:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000764,0.000371,0.001336,0.000729,0.000729,,52428800,104857600,39362031.483871,39337984,39632896,25243912.258065,25231360,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 10:30:01 +0000 UTC,2023-05-30 10:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000761,0.000355,0.001334,0.000633,0.000633,,52428800,104857600,39373394.580645,39370752,39374848,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 10:45:01 +0000 UTC,2023-05-30 11:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000784,0.000419,0.001241,0.00107,0.00107,,52428800,104857600,39381718.709677,39370752,39632896,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 11:00:01 +0000 UTC,2023-05-30 11:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000767,0.000322,0.001194,0.001066,0.001066,,52428800,104857600,39373923.096774,39370752,39374848,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 11:15:01 +0000 UTC,2023-05-30 11:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000774,0.000437,0.001217,0.000986,0.000986,,52428800,104857600,39373658.83871,39370752,39374848,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 11:30:01 +0000 UTC,2023-05-30 11:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000751,0.000278,0.001259,0.001236,0.001236,,52428800,104857600,39390042.83871,39370752,39636992,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 11:45:01 +0000 UTC,2023-05-30 12:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000766,0.000359,0.001154,0.000301,0.000301,,52428800,104857600,39373130.322581,39370752,39374848,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 12:00:01 +0000 UTC,2023-05-30 12:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000746,0.000447,0.001245,0.001089,0.001089,,52428800,104857600,39374451.612903,39370752,39378944,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 12:15:01 +0000 UTC,2023-05-30 12:30:00 +0000 UTC,cert-manager,0.05,0.1,0.00079,0.000398,0.001115,0.000586,0.000586,,52428800,104857600,39373923.096774,39370752,39378944,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 12:30:01 +0000 UTC,2023-05-30 12:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000768,0.000332,0.001285,0.000798,0.000798,,52428800,104857600,39389514.322581,39374848,39391232,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 12:45:01 +0000 UTC,2023-05-30 13:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000789,0.000369,0.001121,0.000492,0.000492,,52428800,104857600,39386871.741935,39383040,39391232,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 13:00:01 +0000 UTC,2023-05-30 13:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000762,0.000291,0.001146,0.000486,0.000486,,52428800,104857600,39385814.709677,39383040,39387136,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 13:15:01 +0000 UTC,2023-05-30 13:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000769,0.000323,0.001019,0.000911,0.000911,,52428800,104857600,39385814.709677,39383040,39387136,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 13:30:01 +0000 UTC,2023-05-30 13:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000793,0.000423,0.001363,0.000971,0.000971,,52428800,104857600,39385814.709677,39383040,39387136,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 13:45:01 +0000 UTC,2023-05-30 14:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000767,0.000498,0.001126,0.000917,0.000917,,52428800,104857600,39393742.451613,39383040,39645184,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 14:00:01 +0000 UTC,2023-05-30 14:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000777,0.000427,0.001174,0.000597,0.000597,,52428800,104857600,39394931.612903,39383040,39645184,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 14:15:01 +0000 UTC,2023-05-30 14:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000768,0.000486,0.001154,0.000587,0.000587,,52428800,104857600,39396649.290323,39374848,39641088,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 14:30:01 +0000 UTC,2023-05-30 14:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000787,0.000387,0.001258,0.000427,0.000427,,52428800,104857600,39391364.129032,39370752,39649280,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 14:45:01 +0000 UTC,2023-05-30 15:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000768,0.000369,0.001277,0.000736,0.000736,,52428800,104857600,39373394.580645,39370752,39378944,25264128,25264128,25264128,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 15:00:01 +0000 UTC,2023-05-30 15:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000796,0.000281,0.00114,0.000812,0.000812,,52428800,104857600,39344986.83871,39256064,39518208,25275491.096774,25264128,25296896,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 15:15:01 +0000 UTC,2023-05-30 15:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000781,0.000356,0.001183,0.000709,0.000709,,52428800,104857600,39258310.193548,39256064,39260160,25296896,25296896,25296896,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 15:30:01 +0000 UTC,2023-05-30 15:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000794,0.000358,0.001332,0.000619,0.000619,,52428800,104857600,39223956.645161,39206912,39395328,25308523.354839,25296896,25481216,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 15:45:01 +0000 UTC,2023-05-30 16:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000765,0.000414,0.001367,0.000897,0.000897,,52428800,104857600,39223031.741935,39211008,39477248,25300992,25300992,25300992,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 16:00:01 +0000 UTC,2023-05-30 16:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000767,0.000356,0.001167,0.000687,0.000687,,52428800,104857600,39221974.709677,39194624,39477248,25300992,25300992,25300992,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 16:15:01 +0000 UTC,2023-05-30 16:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000769,0.000387,0.00106,0.00061,0.00061,,52428800,104857600,39223031.741935,39194624,39460864,25300992,25300992,25300992,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 16:30:01 +0000 UTC,2023-05-30 16:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000763,0.000359,0.001228,0.000626,0.000626,,52428800,104857600,39215368.258065,39194624,39460864,25300992,25300992,25300992,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 16:45:01 +0000 UTC,2023-05-30 17:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000754,0.000416,0.001051,0.000639,0.000639,,52428800,104857600,39197927.225806,39194624,39202816,25300992,25300992,25300992,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 17:00:01 +0000 UTC,2023-05-30 17:15:00 +0000 UTC,cert-manager,0.05,0.1,0.00076,0.000285,0.001251,0.00082,0.00082,,52428800,104857600,39196738.064516,39194624,39198720,25300992,25300992,25300992,1,1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 17:15:01 +0000 UTC,2023-05-30 17:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000744,0.000361,0.001265,0.001089,0.001089,,52428800,104857600,39197134.451613,39194624,39198720,25300992,25300992,25300992,1,1
