experiment_name,namespace,timezone,namespaceCpuRequest_sum,namespaceCpuLimit_sum,namespaceMemoryRequest_sum,namespaceMemoryLimit_sum,namespaceCpuUsage_avg,namespaceCpuUsage_min,namespaceCpuUsage_max,namespaceCpuThrottle_avg,namespaceCpuThrottle_min,namespaceCpuThrottle_max,namespaceMemoryRSS_avg,namespaceMemoryRSS_min,namespaceMemoryRSS_max,namespaceMemoryUsage_avg,namespaceMemoryUsage_min,namespaceMemoryUsage_max,cost_short_term_cpu_requests,cost_short_term_memory_requests,cost_short_term_cpu_limits,cost_short_term_memory_limits,cost_medium_term_cpu_requests,cost_medium_term_memory_requests,cost_medium_term_cpu_limits,cost_medium_term_memory_limits,cost_long_term_cpu_requests,cost_long_term_memory_requests,cost_long_term_cpu_limits,cost_long_term_memory_limits,cost_short_term_cpu_requests_variation,cost_short_term_memory_requests_variation,cost_short_term_cpu_limits_variation,cost_short_term_memory_limits_variation,cost_medium_term_cpu_requests_variation,cost_medium_term_memory_requests_variation,cost_medium_term_cpu_limits_variation,cost_medium_term_memory_limits_variation,cost_long_term_cpu_requests_variation,cost_long_term_memory_requests_variation,cost_long_term_cpu_limits_variation,cost_long_term_memory_limits_variation,performance_short_term_cpu_requests,performance_short_term_memory_requests,performance_short_term_cpu_limits,performance_short_term_memory_limits,performance_medium_term_cpu_requests,performance_medium_term_memory_requests,performance_medium_term_cpu_limits,performance_medium_term_memory_limits,performance_long_term_cpu_requests,performance_long_term_memory_requests,performance_long_term_cpu_limits,performance_long_term_memory_limits,performance_short_term_cpu_requests_variation,performance_short_term_memory_requests_variation,performance_short_term_cpu_limits_variation,performance_short_term_memory_limits_variation,performance_medium_term_cpu_requests_variation,performance_medium_term_memory_requests_variation,performance_medium_term_cpu_limits_variation,performance_medium_term_memory_limits_variation,performance_long_term_cpu_requests_variation,performance_long_term_memory_requests_variation,performance_long_term_cpu_limits_variation,performance_long_term_memory_limits_variation,namespaceCpuUsage_format,namespaceMemoryUsage_format
e23-alias|cert-manager,cert-manager,2023-05-27T17:15:00.000Z,0.05,0.1,50.0,100.0,0.000786,0.000397,0.001154,0.000553,,0.000553,24.1953125,24.1953125,24.1953125,36.652595766129494,36.65234375,36.65625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T17:30:00.000Z,0.05,0.1,50.0,100.0,0.000779,0.00037,0.00135,0.00063,,0.00063,24.1953125,24.1953125,24.1953125,36.660408266129494,36.65234375,36.90234375,0.00198,37.95234375,0.00198,37.95234375,,,,,,,,,-0.04802,-12.047656250000003,-0.09802000000000001,-62.04765625,,,,,,,,,0.00198,37.95234375,0.00198,37.95234375,,,,,,,,,-0.04802,-12.047656250000003,-0.09802000000000001,-62.04765625,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T17:45:00.000Z,0.05,0.1,50.0,100.0,0.000785,0.000431,0.001133,0.000934,,0.000934,24.18472782258034,24.13671875,24.3125,36.665952620967865,36.59765625,36.90234375,0.002067,37.95234375,0.002067,37.95234375,,,,,,,,,-0.047933,-12.047656250000003,-0.097933,-62.04765625,,,,,,,,,0.002067,37.95234375,0.002067,37.95234375,,,,,,,,,-0.047933,-12.047656250000003,-0.097933,-62.04765625,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T18:00:00.000Z,0.05,0.1,50.0,100.0,0.000793,0.000426,0.001295,0.001298,,0.001298,24.202116935483932,24.140625,24.3203125,36.66721270161247,36.59765625,36.84765625,0.002593,37.95234375,0.002593,37.95234375,,,,,,,,,-0.047407000000000005,-12.047656250000003,-0.09740700000000001,-62.04765625,,,,,,,,,0.002593,37.95234375,0.002593,37.95234375,,,,,,,,,-0.047407000000000005,-12.047656250000003,-0.09740700000000001,-62.04765625,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T18:15:00.000Z,0.05,0.1,50.0,100.0,0.00077,0.000344,0.001391,0.000795,,0.000795,24.140625,24.140625,24.140625,36.59765625,36.59765625,36.59765625,0.002593,37.95234375,0.002593,37.95234375,,,,,,,,,-0.047407000000000005,-12.047656250000003,-0.09740700000000001,-62.04765625,,,,,,,,,0.002593,37.95234375,0.002593,37.95234375,,,,,,,,,-0.047407000000000005,-12.047656250000003,-0.09740700000000001,-62.04765625,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T18:30:00.000Z,0.05,0.1,50.0,100.0,0.000782,0.000335,0.001178,0.000764,,0.000764,24.140625,24.140625,24.140625,36.605846774193765,36.59765625,36.84765625,0.002593,37.95234375,0.002593,37.95234375,,,,,,,,,-0.047407000000000005,-12.047656250000003,-0.09740700000000001,-62.04765625,,,,,,,,,0.002593,37.95234375,0.002593,37.95234375,,,,,,,,,-0.047407000000000005,-12.047656250000003,-0.09740700000000001,-62.04765625,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T18:45:00.000Z,0.05,0.1,50.0,100.0,0.000767,0.000452,0.001114,0.000567,,0.000567,24.140625,24.140625,24.140625,36.605216733870506,36.59375,36.84765625,0.002593,37.95234375,0.002593,37.95234375,,,,,,,,,-0.047407000000000005,-12.047656250000003,-0.09740700000000001,-62.04765625,,,,,,,,,0.002593,37.95234375,0.002593,37.95234375,,,,,,,,,-0.047407000000000005,-12.047656250000003,-0.09740700000000001,-62.04765625,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T19:00:00.000Z,0.05,0.1,50.0,100.0,0.000787,0.000331,0.00126,0.000393,,0.000393,24.140625,24.140625,24.140625,36.601814516129494,36.59375,36.84375,0.002593,37.95234375,0.002593,37.95234375,,,,,,,,,-0.047407000000000005,-12.047656250000003,-0.09740700000000001,-62.04765625,,,,,,,,,0.002593,37.95234375,0.002593,37.95234375,,,,,,,,,-0.047407000000000005,-12.047656250000003,-0.09740700000000001,-62.04765625,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T19:15:00.000Z,0.05,0.1,50.0,100.0,0.000761,0.000333,0.001249,0.000258,,0.000258,24.140625,24.140625,24.140625,36.601940524193765,36.59375,36.84375,0.002593,37.95234375,0.002593,37.95234375,,,,,,,,,-0.047407000000000005,-12.047656250000003,-0.09740700000000001,-62.04765625,,,,,,,,,0.002593,37.95234375,0.002593,37.95234375,,,,,,,,,-0.047407000000000005,-12.047656250000003,-0.09740700000000001,-62.04765625,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T19:30:00.000Z,0.05,0.1,50.0,100.0,0.00079,0.000406,0.001322,0.000957,,0.000957,24.159148185483932,24.140625,24.34375,36.62046370967769,36.59375,36.84375,0.002593,37.95234375,0.002593,37.95234375,,,,,,,,,-0.047407000000000005,-12.047656250000003,-0.09740700000000001,-62.04765625,,,,,,,,,0.002593,37.95234375,0.002593,37.95234375,,,,,,,,,-0.047407000000000005,-12.047656250000003,-0.09740700000000001,-62.04765625,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T19:45:00.000Z,0.05,0.1,50.0,100.0,0.000787,0.000378,0.001163,0.000969,,0.000969,24.217741935483932,24.16015625,24.22265625,36.67893145161247,36.61328125,36.92578125,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T20:00:00.000Z,0.05,0.1,50.0,100.0,0.00078,0.000358,0.001212,0.000454,,0.000454,24.1484375,24.0625,24.25390625,36.60672883064556,36.51171875,36.92578125,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T20:15:00.000Z,0.05,0.1,50.0,100.0,0.000791,0.000548,0.001067,0.000882,,0.000882,24.16809475806427,24.0625,24.2734375,36.61731350806427,36.51171875,36.72265625,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T20:30:00.000Z,0.05,0.1,50.0,100.0,0.000794,0.000304,0.001162,0.000542,,0.000542,24.11592741935444,24.09375,24.15625,36.5625,36.5390625,36.6015625,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T20:45:00.000Z,0.05,0.1,50.0,100.0,0.000775,0.000393,0.001213,0.000434,,0.000434,24.145413306451797,24.1015625,24.2890625,36.5907258064518,36.546875,36.734375,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T21:00:00.000Z,0.05,0.1,50.0,100.0,0.000797,0.000423,0.001335,0.000796,,0.000796,24.12109375,24.12109375,24.12109375,36.580141129032135,36.5625,36.81640625,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T21:15:00.000Z,0.05,0.1,50.0,100.0,0.000784,0.000401,0.001112,0.000775,,0.000775,24.12109375,24.12109375,24.12109375,36.570816532258036,36.5625,36.8125,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T21:30:00.000Z,0.05,0.1,50.0,100.0,0.000814,0.000396,0.001187,0.000526,,0.000526,24.12109375,24.12109375,24.12109375,36.570564516129494,36.5625,36.8125,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T21:45:00.000Z,0.05,0.1,50.0,100.0,0.000779,0.000336,0.001373,0.000593,,0.000593,24.12109375,24.12109375,24.12109375,36.570816532258036,36.5625,36.8125,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,0.002593,37.97578125,0.002593,37.97578125,,,,,,,,,-0.047407000000000005,-12.024218750000003,-0.09740700000000001,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T22:00:00.000Z,0.05,0.1,50.0,100.0,0.000778,0.000378,0.00133,0.001464,,0.001464,24.15902217741966,24.12109375,24.1875,36.600554435483936,36.5625,36.62890625,0.002794,37.97578125,0.002794,37.97578125,,,,,,,,,-0.047206000000000005,-12.024218750000003,-0.097206,-62.02421875,,,,,,,,,0.002794,37.97578125,0.002794,37.97578125,,,,,,,,,-0.047206000000000005,-12.024218750000003,-0.097206,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T22:15:00.000Z,0.05,0.1,50.0,100.0,0.000786,0.000379,0.001375,0.000589,,0.000589,24.155241935483932,24.0625,24.1875,36.5967741935482,36.50390625,36.6328125,0.002794,37.97578125,0.002794,37.97578125,,,,,,,,,-0.047206000000000005,-12.024218750000003,-0.097206,-62.02421875,,,,,,,,,0.002794,37.97578125,0.002794,37.97578125,,,,,,,,,-0.047206000000000005,-12.024218750000003,-0.097206,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T22:30:00.000Z,0.05,0.1,50.0,100.0,0.000796,0.000399,0.001381,0.000741,,0.000741,24.081401209677697,24.0625,24.09375,36.530871975806235,36.50390625,36.75390625,0.002794,37.97578125,0.002794,37.97578125,,,,,,,,,-0.047206000000000005,-12.024218750000003,-0.097206,-62.02421875,,,,,,,,,0.002794,37.97578125,0.002794,37.97578125,,,,,,,,,-0.047206000000000005,-12.024218750000003,-0.097206,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T22:45:00.000Z,0.05,0.1,50.0,100.0,0.000781,0.000437,0.001127,0.000894,,0.000894,24.149193548387526,24.09375,24.21875,36.598790322580335,36.53515625,36.81640625,0.002794,37.97578125,0.002794,37.97578125,,,,,,,,,-0.047206000000000005,-12.024218750000003,-0.097206,-62.02421875,,,,,,,,,0.002794,37.97578125,0.002794,37.97578125,,,,,,,,,-0.047206000000000005,-12.024218750000003,-0.097206,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T23:00:00.000Z,0.05,0.1,50.0,100.0,0.000802,0.000322,0.001406,0.000612,,0.000612,24.21875,24.21875,24.21875,36.67641129032231,36.66015625,36.91015625,0.002794,37.97578125,0.002794,37.97578125,,,,,,,,,-0.047206000000000005,-12.024218750000003,-0.097206,-62.02421875,,,,,,,,,0.002794,37.97578125,0.002794,37.97578125,,,,,,,,,-0.047206000000000005,-12.024218750000003,-0.097206,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T23:15:00.000Z,0.05,0.1,50.0,100.0,0.00078,0.000367,0.001104,0.000797,,0.000797,24.076738911290168,24.03125,24.21875,36.51827116935444,36.47265625,36.66015625,0.002794,37.97578125,0.002794,37.97578125,,,,,,,,,-0.047206000000000005,-12.024218750000003,-0.097206,-62.02421875,,,,,,,,,0.002794,37.97578125,0.002794,37.97578125,,,,,,,,,-0.047206000000000005,-12.024218750000003,-0.097206,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T23:30:00.000Z,0.05,0.1,50.0,100.0,0.000848,0.000344,0.001262,0.001042,,0.001042,24.157636088709832,24.13671875,24.171875,36.599420362903594,36.578125,36.6171875,0.002794,37.97578125,0.002794,37.97578125,,,,,,,,,-0.047206000000000005,-12.024218750000003,-0.097206,-62.02421875,,,,,,,,,0.002794,37.97578125,0.002794,37.97578125,,,,,,,,,-0.047206000000000005,-12.024218750000003,-0.097206,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-27T23:45:00.000Z,0.05,0.1,50.0,100.0,0.000824,0.000339,0.001206,0.000346,,0.000346,24.171875,24.171875,24.171875,36.621471774193765,36.61328125,36.86328125,0.002794,37.97578125,0.002794,37.97578125,,,,,,,,,-0.047206000000000005,-12.024218750000003,-0.097206,-62.02421875,,,,,,,,,0.002794,37.97578125,0.002794,37.97578125,,,,,,,,,-0.047206000000000005,-12.024218750000003,-0.097206,-62.02421875,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T00:00:00.000Z,0.05,0.1,50.0,100.0,0.000796,0.0005,0.001177,0.00037,,0.00037,24.2016129032259,24.171875,24.24609375,36.65952620967769,36.61328125,36.9375,0.002794,37.9875,0.002794,37.9875,,,,,,,,,-0.047206000000000005,-12.012500000000003,-0.097206,-62.0125,,,,,,,,,0.002794,37.9875,0.002794,37.9875,,,,,,,,,-0.047206000000000005,-12.012500000000003,-0.097206,-62.0125,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T00:15:00.000Z,0.05,0.1,50.0,100.0,0.000754,0.000336,0.001136,0.000633,,0.000633,24.086189516129494,24.0625,24.24609375,36.527595766129494,36.50390625,36.6875,0.002794,37.9875,0.002794,37.9875,,,,,,,,,-0.047206000000000005,-12.012500000000003,-0.097206,-62.0125,,,,,,,,,0.002794,37.9875,0.002794,37.9875,,,,,,,,,-0.047206000000000005,-12.012500000000003,-0.097206,-62.0125,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T00:30:00.000Z,0.05,0.1,50.0,100.0,0.000764,0.000368,0.001346,0.001061,,0.001061,24.0625,24.0625,24.0625,36.50390625,36.50390625,36.50390625,0.002794,37.9875,0.002794,37.9875,,,,,,,,,-0.047206000000000005,-12.012500000000003,-0.097206,-62.0125,,,,,,,,,0.002794,37.9875,0.002794,37.9875,,,,,,,,,-0.047206000000000005,-12.012500000000003,-0.097206,-62.0125,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T00:45:00.000Z,0.05,0.1,50.0,100.0,0.000766,0.000338,0.001195,0.000693,,0.000693,24.0625,24.0625,24.0625,36.50403225806427,36.50390625,36.5078125,0.002794,37.9875,0.002794,37.9875,,,,,,,,,-0.047206000000000005,-12.012500000000003,-0.097206,-62.0125,,,,,,,,,0.002794,37.9875,0.002794,37.9875,,,,,,,,,-0.047206000000000005,-12.012500000000003,-0.097206,-62.0125,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T01:00:00.000Z,0.05,0.1,50.0,100.0,0.000771,0.000309,0.001241,0.001138,,0.001138,24.14289314516163,24.0625,24.1484375,36.6084929435482,36.50390625,36.83984375,0.002794,37.9875,0.002794,37.9875,,,,,,,,,-0.047206000000000005,-12.012500000000003,-0.097206,-62.0125,,,,,,,,,0.002794,37.9875,0.002794,37.9875,,,,,,,,,-0.047206000000000005,-12.012500000000003,-0.097206,-62.0125,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T01:15:00.000Z,0.05,0.1,50.0,100.0,0.000784,0.000417,0.001166,0.000575,,0.000575,24.163054435483932,24.1484375,24.203125,36.63684475806427,36.58984375,36.89453125,0.002794,37.9875,0.002794,37.9875,,,,,,,,,-0.047206000000000005,-12.012500000000003,-0.097206,-62.0125,,,,,,,,,0.002794,37.9875,0.002794,37.9875,,,,,,,,,-0.047206000000000005,-12.012500000000003,-0.097206,-62.0125,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T01:30:00.000Z,0.05,0.1,50.0,100.0,0.000747,0.00032,0.001344,0.000811,,0.000811,24.086189516129494,24.078125,24.203125,36.527721774193765,36.51953125,36.64453125,0.002794,37.9875,0.002794,37.9875,,,,,,,,,-0.047206000000000005,-12.012500000000003,-0.097206,-62.0125,,,,,,,,,0.002794,37.9875,0.002794,37.9875,,,,,,,,,-0.047206000000000005,-12.012500000000003,-0.097206,-62.0125,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T01:45:00.000Z,0.05,0.1,50.0,100.0,0.000751,0.000405,0.001047,0.000663,,0.000663,24.11706149193573,24.078125,25.28515625,36.57497479838753,36.51953125,37.7265625,0.002794,39.8265625,0.002794,39.8265625,,,,,,,,,-0.047206000000000005,-10.173437499999999,-0.097206,-60.1734375,,,,,,,,,0.002794,39.8265625,0.002794,39.8265625,,,,,,,,,-0.047206000000000005,-10.173437499999999,-0.097206,-60.1734375,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T02:00:00.000Z,0.05,0.1,50.0,100.0,0.00083,0.00035,0.002602,0.001406,,0.001406,24.470136088709832,24.1796875,25.47265625,36.91179435483837,36.62109375,37.9140625,0.004008,40.0140625,0.004008,40.0140625,,,,,,,,,-0.045992000000000005,-9.985937499999999,-0.09599200000000001,-59.9859375,,,,,,,,,0.004008,40.0140625,0.004008,40.0140625,,,,,,,,,-0.045992000000000005,-9.985937499999999,-0.09599200000000001,-59.9859375,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T02:15:00.000Z,0.05,0.1,50.0,100.0,0.001028,0.000383,0.00393,0.000574,,0.000574,24.48601310483837,24.19921875,26.30859375,36.935609879032135,36.640625,38.75,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T02:30:00.000Z,0.05,0.1,50.0,100.0,0.000815,0.000446,0.001458,0.000445,,0.000445,24.17351310483837,24.078125,24.2734375,36.622983870967865,36.51953125,36.96484375,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T02:45:00.000Z,0.05,0.1,50.0,100.0,0.000779,0.000355,0.001203,0.000422,,0.000422,24.0835433467741,24.03125,24.17578125,36.5249495967741,36.47265625,36.6171875,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T03:00:00.000Z,0.05,0.1,50.0,100.0,0.000807,0.000453,0.001237,0.000194,,0.000194,24.104712701612474,24.0,24.2109375,36.554309475806235,36.44140625,36.81640625,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T03:15:00.000Z,0.05,0.1,50.0,100.0,0.000776,0.000392,0.001361,0.000556,,0.000556,24.13671875,24.0859375,24.1953125,36.594254032258036,36.52734375,36.83984375,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T03:30:00.000Z,0.05,0.1,50.0,100.0,0.000815,0.000513,0.00123,0.001108,,0.001108,24.0805191532259,24.03515625,24.34375,36.53830645161247,36.4765625,36.78515625,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T03:45:00.000Z,0.05,0.1,50.0,100.0,0.000789,0.000303,0.001285,0.000573,,0.000573,24.05859375,24.05859375,24.05859375,36.50012600806427,36.5,36.50390625,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T04:00:00.000Z,0.05,0.1,50.0,100.0,0.000792,0.00032,0.001241,0.000563,,0.000563,24.060609879032135,24.05859375,24.08984375,36.502016129032135,36.5,36.53125,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T04:15:00.000Z,0.05,0.1,50.0,100.0,0.00079,0.000295,0.001295,0.000755,,0.000755,24.08996975806427,24.08984375,24.09375,36.5399445564518,36.53125,36.78125,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T04:30:00.000Z,0.05,0.1,50.0,100.0,0.000786,0.000393,0.001331,0.000915,,0.000915,24.107610887096406,24.015625,24.1796875,36.549017137096406,36.45703125,36.62109375,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T04:45:00.000Z,0.05,0.1,50.0,100.0,0.000785,0.00044,0.001105,0.000139,,0.000139,24.015625,24.015625,24.015625,36.45703125,36.45703125,36.45703125,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T05:00:00.000Z,0.05,0.1,50.0,100.0,0.000786,0.000403,0.001178,0.00059,,0.00059,24.0288558467741,24.015625,24.03515625,36.47038810483837,36.45703125,36.48046875,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T05:15:00.000Z,0.05,0.1,50.0,100.0,0.000794,0.000559,0.001174,0.000894,,0.000894,24.03515625,24.03515625,24.03515625,36.484753024193765,36.4765625,36.7265625,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,cores,MiB
e23-alias|cert-manager,cert-manager,2023-05-28T05:30:00.000Z,0.05,0.1,50.0,100.0,0.000783,0.000382,0.001283,0.001043,,0.001043,24.102948588709832,24.03515625,24.1328125,36.54435483870983,36.4765625,36.57421875,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,0.004504,41.9,0.004504,41.9,,,,,,,,,-0.045496,-8.100000000000001,-0.09549600000000001,-58.1,,,,,,,,,cores,MiB
