experiment_name,namespace,type,name,container_name,timezone,cpuUsage_sum,cpuUsage_avg,cpuUsage_max,cpuUsage_min,cpuThrottle_sum,cpuThrottle_avg,cpuThrottle_max,cpuRequest_sum,cpuRequest_avg,cpuLimit_sum,cpuLimit_avg,memoryRSS_sum,memoryRSS_avg,memoryRSS_max,memoryRSS_min,memoryUsage_sum,memoryUsage_avg,memoryUsage_max,memoryUsage_min,memoryRequest_sum,memoryRequest_avg,memoryLimit_sum,memoryLimit_avg,duration_based_short_term_cpu_requests,duration_based_short_term_memory_requests,duration_based_short_term_cpu_limits,duration_based_short_term_memory_limits,duration_based_medium_term_cpu_requests,duration_based_medium_term_memory_requests,duration_based_medium_term_cpu_limits,duration_based_medium_term_memory_limits,duration_based_long_term_cpu_requests,duration_based_long_term_memory_requests,duration_based_long_term_cpu_limits,duration_based_long_term_memory_limits,cpuUsage_format,memoryRequest_format,memoryRSS_format,cpuThrottle_format,memoryLimit_format,cpuLimit_format,memoryUsage_format,cpuRequest_format
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T13:00:00.000Z,0.0007469999999999999,0.0007469999999999999,0.001228,0.000355,0.001453,0.001453,0.001453,0.05,0.05,0.1,0.1,24.05859375,24.05859375,24.05859375,24.05859375,36.469002016129494,36.469002016129494,36.7109375,36.4609375,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T13:15:00.000Z,0.000989,0.000989,0.005824,0.000394,0.000404,0.000404,0.000404,0.05,0.05,0.1,0.1,24.742439516129494,24.742439516129494,26.16015625,24.05859375,37.1655745967741,37.1655745967741,38.578125,36.4609375,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T13:30:00.000Z,0.000742,0.000742,0.001148,0.000418,0.000644,0.000644,0.000644,0.05,0.05,0.1,0.1,24.08480342741966,24.08480342741966,24.29296875,23.99609375,36.5030241935482,36.5030241935482,36.78515625,36.40625,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T13:45:00.000Z,0.00075,0.00075,0.001314,0.000344,0.000236,0.000236,0.000236,0.05,0.05,0.1,0.1,24.04410282258034,24.04410282258034,24.16796875,23.99609375,36.45425907258035,36.45425907258035,36.578125,36.40625,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T14:00:00.000Z,0.0007650000000000001,0.0007650000000000001,0.001291,0.000368,0.000828,0.000828,0.000828,0.05,0.05,0.1,0.1,24.05078125,24.05078125,24.05078125,24.05078125,36.469002016129494,36.469002016129494,36.7109375,36.4609375,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T14:15:00.000Z,0.0007570000000000001,0.0007570000000000001,0.001048,0.00042,0.0007610000000000001,0.0007610000000000001,0.0007610000000000001,0.05,0.05,0.1,0.1,24.054939516129494,24.054939516129494,24.0625,24.05078125,36.47328629032231,36.47328629032231,36.7109375,36.4609375,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T14:30:00.000Z,0.000754,0.000754,0.0010949999999999998,0.000359,0.00061,0.00061,0.00061,0.05,0.05,0.1,0.1,24.107358870967865,24.107358870967865,24.2578125,24.0625,36.53377016129017,36.53377016129017,36.7734375,36.47265625,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T14:45:00.000Z,0.0007610000000000001,0.0007610000000000001,0.001156,0.000406,0.000771,0.000771,0.000771,0.05,0.05,0.1,0.1,24.045488911290168,24.045488911290168,24.1171875,23.96484375,36.45564516129017,36.45564516129017,36.52734375,36.375,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T15:00:00.000Z,0.0007469999999999999,0.0007469999999999999,0.001109,0.000411,0.000234,0.000234,0.000234,0.05,0.05,0.1,0.1,24.03641633064556,24.03641633064556,24.05859375,23.99609375,36.462827620967865,36.462827620967865,36.71875,36.40625,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T15:15:00.000Z,0.000763,0.000763,0.001373,0.000254,0.000839,0.000839,0.000839,0.05,0.05,0.1,0.1,24.078881048387526,24.078881048387526,24.13671875,23.88671875,36.48903729838753,36.48903729838753,36.546875,36.296875,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T15:30:00.000Z,0.000749,0.000749,0.001189,0.000441,0.000791,0.000791,0.000791,0.05,0.05,0.1,0.1,23.901839717741968,23.901839717741968,23.91015625,23.88671875,36.32018649193573,36.32018649193573,36.5703125,36.296875,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T15:45:00.000Z,0.000755,0.000755,0.001212,0.000409,0.0007019999999999999,0.0007019999999999999,0.0007019999999999999,0.05,0.05,0.1,0.1,23.929309475806235,23.929309475806235,23.93359375,23.91015625,36.34753024193573,36.34753024193573,36.59375,36.3203125,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T16:00:00.000Z,0.000743,0.000743,0.001255,0.000233,0.000262,0.000262,0.000262,0.05,0.05,0.1,0.1,23.93359375,23.93359375,23.93359375,23.93359375,36.36794354838753,36.36794354838753,36.59375,36.34375,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T16:15:00.000Z,0.000759,0.000759,0.001163,0.000364,0.001772,0.001772,0.001772,0.05,0.05,0.1,0.1,23.93359375,23.93359375,23.93359375,23.93359375,36.351814516129494,36.351814516129494,36.59375,36.34375,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T16:30:00.000Z,0.000776,0.000776,0.001175,0.000365,0.000215,0.000215,0.000215,0.05,0.05,0.1,0.1,23.93359375,23.93359375,23.93359375,23.93359375,36.36000504032231,36.36000504032231,36.59375,36.34375,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T16:45:00.000Z,0.0007700000000000001,0.0007700000000000001,0.001228,0.000326,0.0005780000000000001,0.0005780000000000001,0.0005780000000000001,0.05,0.05,0.1,0.1,23.93359375,23.93359375,23.93359375,23.93359375,36.36050907258035,36.36050907258035,36.59375,36.34375,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T17:00:00.000Z,0.0007769999999999999,0.0007769999999999999,0.001155,0.000409,0.000872,0.000872,0.000872,0.05,0.05,0.1,0.1,23.93359375,23.93359375,23.93359375,23.93359375,36.351814516129494,36.351814516129494,36.59375,36.34375,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-28T17:15:00.000Z,0.0007509999999999999,0.0007509999999999999,0.001185,0.000381,0.000605,0.000605,0.000605,0.05,0.05,0.1,0.1,23.93359375,23.93359375,23.93359375,23.93359375,36.34375,36.34375,36.34375,36.34375,50.0,50.0,100.0,100.0,0.006228,41.9,0.006228,41.9,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
