experiment_name,namespace,type,name,container_name,timezone,cpuUsage_sum,cpuUsage_avg,cpuUsage_max,cpuUsage_min,cpuThrottle_sum,cpuThrottle_avg,cpuThrottle_max,cpuRequest_sum,cpuRequest_avg,cpuLimit_sum,cpuLimit_avg,memoryRSS_sum,memoryRSS_avg,memoryRSS_max,memoryRSS_min,memoryUsage_sum,memoryUsage_avg,memoryUsage_max,memoryUsage_min,memoryRequest_sum,memoryRequest_avg,memoryLimit_sum,memoryLimit_avg,duration_based_short_term_cpu_requests,duration_based_short_term_memory_requests,duration_based_short_term_cpu_limits,duration_based_short_term_memory_limits,duration_based_medium_term_cpu_requests,duration_based_medium_term_memory_requests,duration_based_medium_term_cpu_limits,duration_based_medium_term_memory_limits,duration_based_long_term_cpu_requests,duration_based_long_term_memory_requests,duration_based_long_term_cpu_limits,duration_based_long_term_memory_limits,cpuUsage_format,memoryRequest_format,memoryRSS_format,cpuThrottle_format,memoryLimit_format,cpuLimit_format,memoryUsage_format,cpuRequest_format
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-27T23:00:00.000Z,2.1e-05,2.1e-05,8.499999999999999e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.789314516129494,2.789314516129494,3.03125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-27T23:15:00.000Z,1.6e-05,1.6e-05,6.1e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-27T23:30:00.000Z,1e-05,1e-05,2.5e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-27T23:45:00.000Z,1.3e-05,1.3e-05,9.5e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T00:00:00.000Z,1.2e-05,1.2e-05,5.8e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T00:15:00.000Z,1e-05,1e-05,2.4e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.789314516129494,2.789314516129494,3.03125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T00:30:00.000Z,1.2e-05,1.2e-05,9.8e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T00:45:00.000Z,1.7e-05,1.7e-05,8.2e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T01:00:00.000Z,1.4e-05,1.4e-05,5.5e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T01:15:00.000Z,1e-05,1e-05,2.5e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T01:30:00.000Z,1.3e-05,1.3e-05,9.7e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.789314516129494,2.789314516129494,3.03125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T01:45:00.000Z,9e-06,9e-06,2.5e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T02:00:00.000Z,1.2e-05,1.2e-05,5.8e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T02:15:00.000Z,1.3e-05,1.3e-05,9.1e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T02:30:00.000Z,1e-05,1e-05,2.3e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T02:45:00.000Z,1.1e-05,1.1e-05,8.499999999999999e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T03:00:00.000Z,4e-06,4e-06,1.3e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T03:15:00.000Z,0.0,0.0,0.0,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T03:30:00.000Z,0.0,0.0,0.0,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T03:45:00.000Z,0.0,0.0,0.0,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T04:00:00.000Z,0.0,0.0,0.0,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T04:15:00.000Z,0.0,0.0,0.0,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T04:30:00.000Z,0.0,0.0,0.0,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T04:45:00.000Z,0.0,0.0,0.0,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
