start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_sum_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container,mem_request_avg_container,mem_request_sum_container,mem_limit_avg_container,mem_limit_sum_container,mem_usage_sum_container,mem_usage_avg_container,mem_usage_max_container,mem_usage_min_container,mem_rss_sum_container,mem_rss_avg_container,mem_rss_max_container,mem_rss_min_container,network_sum_pod,network_avg_pod,network_max_pod,network_min_pod
Wed Mar 15 09:27:43 UTC 2023,Wed Mar 15 09:42:44 UTC 2023,9.24,27.72,9.24,27.72,0.00416535697619,0.001388452325397,0.005648666833333,0.002301700466667,0.0004917215,0,0,0,2733000000,8199000000,2733000000,8199000000,425337628.444444,38667057.1313131,150552576,0,410173781.333333,37288525.5757576,145362944,0,44.5631891191866,14.8561126405022,15.7235989312169,13.8275024641143
Wed Mar 15 09:42:44 UTC 2023,Wed Mar 15 09:57:44 UTC 2023,9.24,27.72,9.24,27.72,13.53949274949,4.51316424983,20.1105831222667,7.56434963876667,0.0013674613,0.110285539831433,0.036758811953791,0.061893109017062,2733000000,8199000000,2733000000,8199000000,1156329040.37849,385443013.459498,601243648,141582336,1132793274.63226,377597758.210753,593358848,136302592,49043863.4763816,16348429.3428621,17857189.5678197,15228277.5691682
Wed Mar 15 09:57:44 UTC 2023,Wed Mar 15 10:12:45 UTC 2023,9.24,27.72,9.24,27.72,10.8543870697933,3.61812902326444,19.1821792110333,7.45130776083333,1.33595101853334,0,0,0,2733000000,8199000000,2733000000,8199000000,1651167011.78495,550389003.928315,654893056,399912960,1631675380.98925,543891793.663082,648462336,393744384,41683963.1563218,13894654.3854406,15820958.0091954,12778779.1471264
Wed Mar 15 10:12:45 UTC 2023,Wed Mar 15 10:27:45 UTC 2023,9.24,27.72,9.24,27.72,10.8121988803967,3.60406629346556,23.6819475287667,8.24576475879997,1.10156839283333,0.076157154562069,0.025385718187356,0.069571195742529,2733000000,8199000000,2733000000,8199000000,1932068573.31613,644022857.772043,688300032,619548672,1912349896.3957,637449965.465233,681402368,612114432,60797966.5827586,20265988.8609195,22333873.037931,18910936.4678161
Wed Mar 15 10:27:45 UTC 2023,Wed Mar 15 10:42:46 UTC 2023,9.24,27.72,9.24,27.72,17.0856605475922,5.69522018253074,24.3892746864667,8.99302620470001,2.41186575870003,0,0,0,2733000000,8199000000,2733000000,8199000000,2004464712.67097,668154904.223656,684462080,642756608,1985248962.89032,661749654.296774,677515264,636846080,127231069.075862,42410356.3586207,46335012.2712644,40008081.3287356
Wed Mar 15 10:42:46 UTC 2023,Wed Mar 15 10:57:46 UTC 2023,9.24,27.72,9.24,27.72,9.4944973254,3.1648324418,17.2136070401,6.26001987620002,1.43049531890004,0,0,0,2733000000,8199000000,2733000000,8199000000,2073403643.04516,691134547.681721,708730880,661663744,2054739192.84301,684913064.281004,702029824,655716352,45608137.9471264,15202712.6490421,15579088.8022989,14880475.1574713
Wed Mar 15 10:57:46 UTC 2023,Wed Mar 15 11:12:47 UTC 2023,9.24,27.72,9.24,27.72,8.70957233877333,2.90319077959111,13.1758062432,4.49341557863336,1.63393721983327,0,0,0,2733000000,8199000000,2733000000,8199000000,2074847130.70108,691615710.233692,712130560,676831232,2056182640.86021,685394213.620072,706031616,671244288,39422469.8034483,13140823.2678161,14333192.345977,12454571.8712644
Wed Mar 15 11:12:47 UTC 2023,Wed Mar 15 11:27:47 UTC 2023,9.24,27.72,9.24,27.72,8.70046962672889,2.90015654224296,13.0446009275666,4.75316216203331,1.15314924876669,0.002827786752173,0.000942595584058,0.002135156924138,2733000000,8199000000,2733000000,8199000000,2102915503.62151,700971834.540502,739962880,677048320,2084297043.13118,694765681.043728,732581888,671502336,38060208.8206897,12686736.2735632,13905477.983908,11985308.7298851
Wed Mar 15 11:27:47 UTC 2023,Wed Mar 15 11:42:48 UTC 2023,9.24,27.72,9.24,27.72,9.29639037846,3.09879679282,13.1793968436,4.74917789546671,1.3864466794667,0,0,0,2733000000,8199000000,2733000000,8199000000,2190750678.15914,730250226.053047,750301184,703148032,2171022620.07742,723674206.692473,743809024,697110528,42357972.0666667,14119324.0222222,14329224.8321839,13957780.2643678
Wed Mar 15 11:42:48 UTC 2023,Wed Mar 15 11:57:48 UTC 2023,9.24,27.72,9.24,27.72,0.893027416328885,0.297675805442962,10.0609024084333,3.57549070483328,0.000238729766594,0,0,0,2733000000,8199000000,2733000000,8199000000,2182364386.82151,727413845.883871,750088192,700108800,2166052692.23226,722017564.077419,743731200,695320576,3250408.43218391,1083469.47739464,1159458.09195402,1031546.69425287
Wed Mar 15 11:57:48 UTC 2023,Wed Mar 15 12:12:49 UTC 2023,9.24,27.72,9.24,27.72,11.6094962447867,3.86983208159556,16.9396853707999,5.71432387946661,0.000245184366698,0,0,0,2733000000,8199000000,2733000000,8199000000,2410562707.54409,803520902.514695,943554560,700108800,2385031216.44731,795010405.482437,929239040,695332864,42627890.3736326,14209296.7912109,14698211.1747126,13896265.8011494
Wed Mar 15 12:12:49 UTC 2023,Wed Mar 15 12:27:49 UTC 2023,9.24,27.72,9.24,27.72,8.35556096804889,2.78518698934963,15.8665004599333,5.90600882943327,1.00835623333332,0,0,0,2733000000,8199000000,2733000000,8199000000,2762950012.97204,920983337.657348,940580864,710578176,2738808144.92903,912936048.309677,932786176,703434752,33818609.2869419,11272869.762314,11527935.0712644,10991275.238666
Wed Mar 15 12:27:49 UTC 2023,Wed Mar 15 12:42:50 UTC 2023,9.24,27.72,9.24,27.72,14.9352132015722,4.97840440052407,23.2316930684,8.07583216306666,1.02471679970004,0,0,0,2733000000,8199000000,2733000000,8199000000,2850125841.6172,950041947.205735,967745536,926900224,2822090430.48602,940696810.162007,957169664,918327296,109477554.148628,36492518.0495428,37695909.5390805,35122568.6977012
Wed Mar 15 12:42:50 UTC 2023,Wed Mar 15 12:57:50 UTC 2023,9.24,27.72,9.24,27.72,12.9345897622244,4.31152992074148,24.1522817714331,8.60284516679991,1.47555704473343,0,0,0,2733000000,8199000000,2733000000,8199000000,2870053410.13333,956684470.044444,971329536,939614208,2837514543.89677,945838181.298925,959381504,929656832,76840733.4794352,25613577.8264784,26231287.0482759,24858612.2173662
Wed Mar 15 12:57:50 UTC 2023,Wed Mar 15 13:12:51 UTC 2023,9.24,27.72,9.24,27.72,9.31343564598555,3.10447854866185,13.532893785,4.73174263976665,1.57214366879998,0,0,0,2733000000,8199000000,2733000000,8199000000,2879564088.70538,959854696.235126,973877248,942841856,2846100112.24086,948700037.41362,960294912,935288832,41474568.1735464,13824856.0578488,14108201.0126437,13662307.8505579
Wed Mar 15 13:12:51 UTC 2023,Wed Mar 15 13:27:51 UTC 2023,9.24,27.72,9.24,27.72,8.00858912597444,2.66952970865815,10.8604356713666,4.15188391033322,1.14339500846666,0,0,0,2733000000,8199000000,2733000000,8199000000,2866808448.82581,955602816.275269,967241728,943271936,2842475218.30538,947491739.435126,957476864,935755776,33212604.1208155,11070868.0402718,11422075.4804598,10889777.7643678
Wed Mar 15 13:27:51 UTC 2023,Wed Mar 15 13:42:52 UTC 2023,9.24,27.72,9.24,27.72,8.29392172052556,2.76464057350852,11.1897725704669,3.94695657800015,1.5005229271,0,0,0,2733000000,8199000000,2733000000,8199000000,2778942576.30968,926314192.103226,989356032,775532544,2738101250.20215,912700416.73405,976130048,743723008,34914721.3344249,11638240.4448083,11780850.9206897,11477085.3298851
Wed Mar 15 13:42:52 UTC 2023,Wed Mar 15 13:57:52 UTC 2023,9.24,27.72,9.24,27.72,9.33447068345667,3.11149022781889,13.1652444968332,4.83652875803333,1.7619477774669,0,0,0,2733000000,8199000000,2733000000,8199000000,2752204007.22581,917401335.741936,989954048,793944064,2691644382.96774,897214794.322581,976674816,758177792,42278091.958678,14092697.3195593,14305985.5172987,13828024.0896552
Wed Mar 15 13:57:52 UTC 2023,Wed Mar 15 14:12:53 UTC 2023,9.24,27.72,9.24,27.72,1.50899878063668,0.502999593545559,10.4459960877333,3.81890977626657,0.000225455299854,0,0,0,2733000000,8199000000,2733000000,8199000000,2700703677.93548,900234559.311828,989507584,772767744,2654299829.67742,884766609.892473,976367616,742576128,5623841.67752574,1874613.89250858,2021368.99310345,1747368.89361769
Wed Mar 15 14:12:53 UTC 2023,Wed Mar 15 14:27:53 UTC 2023,9.24,27.72,9.24,27.72,10.8462856659355,3.61542855531185,18.7483833971336,6.90969952913341,0.000201429300068,0,0,0,2733000000,8199000000,2733000000,8199000000,2703159560.25806,901053186.752688,976609280,772767744,2654210510.45161,884736836.817204,966725632,742580224,41143754.0271759,13714584.6757253,14634301.3218391,13237824.9310615
Wed Mar 15 14:27:53 UTC 2023,Wed Mar 15 14:42:54 UTC 2023,9.24,27.72,9.24,27.72,10.7433921777011,3.58113072590037,18.0246706926334,7.4038105335334,1.24635493063324,0,0,0,2733000000,8199000000,2733000000,8199000000,2649430496.06882,883143498.689606,977166336,776519680,2587773654.70968,862591218.236559,967118848,744771584,41057390.8915786,13685796.9638595,14480960.5149425,13139386.0755521
Wed Mar 15 14:42:54 UTC 2023,Wed Mar 15 14:57:54 UTC 2023,9.24,27.72,9.24,27.72,9.38707038174999,3.12902346058333,18.7825760524332,6.78766344573329,1.18813231443322,0,0,0,2733000000,8199000000,2733000000,8199000000,2613152488.32688,871050829.442294,982495232,776658944,2543930709.33333,847976903.111111,971022336,745177088,48517674.6777881,16172558.2259294,16891846.3,15508304.1239771
Wed Mar 15 14:57:54 UTC 2023,Wed Mar 15 15:12:55 UTC 2023,9.24,27.72,9.24,27.72,17.08487293081,5.69495764360334,25.0847587832669,8.84132955230016,2.48206885830004,0,0,0,2733000000,8199000000,2733000000,8199000000,2650035554.54624,883345184.848746,984408064,779964416,2579330059.01075,859776862.508961,973807616,747732992,124095350.535703,41365116.8452342,43917015.7770115,39044009.0550387
Wed Mar 15 15:12:55 UTC 2023,Wed Mar 15 15:27:55 UTC 2023,9.24,27.72,9.24,27.72,10.9342121790789,3.6447373930263,22.0972038261003,7.84033711886659,1.43377146489996,0,0,0,2733000000,8199000000,2733000000,8199000000,2726405536.20645,908801845.402151,985964544,858812416,2655204173.62581,885068057.875269,976138240,830255104,56658724.1751512,18886241.3917171,19795424.8402299,18299730.2742779
Wed Mar 15 15:27:55 UTC 2023,Wed Mar 15 15:42:56 UTC 2023,9.24,27.72,9.24,27.72,8.91523829869221,2.97174609956407,14.1357607604004,5.11614048433354,1.28299242493328,0,0,0,2733000000,8199000000,2733000000,8199000000,2713631407.07097,904543802.356989,987262976,858234880,2642537231.96559,880845743.988531,976560128,830291968,39682363.7362311,13227454.5787437,13832474.3609195,12819261.2420132
Wed Mar 15 15:42:56 UTC 2023,Wed Mar 15 15:57:56 UTC 2023,9.24,27.72,9.24,27.72,8.100616602,2.700205534,11.4257680808335,4.15977455533333,1.16723484753311,0,0,0,2733000000,8199000000,2733000000,8199000000,2692508031.17419,897502677.058064,935092224,858230784,2625646244.06021,875215414.686738,917434368,830357504,35835224.7200279,11945074.906676,12792153.5827586,11427755.0812689
Wed Mar 15 15:57:56 UTC 2023,Wed Mar 15 16:12:57 UTC 2023,9.24,27.72,9.24,27.72,8.93954332165223,2.97984777388408,12.7662391037666,4.52744063246646,1.54064759160004,0,0,0,2733000000,8199000000,2733000000,8199000000,2701661670.67527,900553890.22509,934694912,862244864,2632211894.22796,877403964.742652,917479424,833196032,42464199.4143415,14154733.1381138,14427753.3765659,14015657.5701149
Wed Mar 15 16:12:57 UTC 2023,Wed Mar 15 16:27:57 UTC 2023,9.24,27.72,9.24,27.72,2.03216728887779,0.677389096292598,10.4944297745004,3.82967593033342,0.000245506833501,0,0,0,2733000000,8199000000,2733000000,8199000000,2685010210.68387,895003403.56129,934133760,857559040,2625306505.08387,875102168.36129,917168128,830861312,8352380.82233984,2784126.94077995,2891687.77343057,2712646.67189777
Wed Mar 15 16:27:57 UTC 2023,Wed Mar 15 16:42:58 UTC 2023,9.24,27.72,9.24,27.72,9.6870343465089,3.2290114488363,18.3878405540333,6.78994640640012,0.000339862199811,0,0,0,2733000000,8199000000,2733000000,8199000000,2690079186.85591,896693062.285305,937570304,857559040,2630728763.45806,876909587.819355,918376448,830869504,37430808.6779579,12476936.225986,12855757.8701149,12167466.1091806
Wed Mar 15 16:42:58 UTC 2023,Wed Mar 15 16:57:58 UTC 2023,9.24,27.72,9.24,27.72,10.7443877435166,3.58146258117221,19.2079227267668,6.83740331470035,1.53219387086671,0,0,0,2733000000,8199000000,2733000000,8199000000,2693660575.10538,897886858.368459,936292352,864251904,2634516942.45161,878172314.150538,917999616,835026944,40821888.7085248,13607296.2361749,14015701.3149425,13232131.5031947
Wed Mar 15 16:57:58 UTC 2023,Wed Mar 15 17:12:59 UTC 2023,9.24,27.72,9.24,27.72,8.78224165985445,2.92741388661815,19.6638611215337,7.57676815720042,1.35054767760012,0,0,0,2733000000,8199000000,2733000000,8199000000,2695451487.24301,898483829.081004,939810816,864866304,2637796385.03226,879265461.67742,921116672,836657152,41604829.0803182,13868276.3601061,14161217.1181849,13615851.2644322
Wed Mar 15 17:12:59 UTC 2023,Wed Mar 15 17:27:59 UTC 2023,9.24,27.72,9.24,27.72,16.3075875730855,5.43586252436185,23.6892812257667,8.39519592876653,2.65777982813355,0,0,0,2733000000,8199000000,2733000000,8199000000,2780792365.14409,926930788.381362,955707392,869953536,2723012823.81075,907670941.270251,929062912,840781824,118050226.198921,39350075.3996404,41275739.3287356,38218171.4157606
Wed Mar 15 17:27:59 UTC 2023,Wed Mar 15 17:43:00 UTC 2023,9.24,27.72,9.24,27.72,11.5720493998,3.85734979993334,21.6899019012,8.26926459096673,1.23780104493344,0,0,0,2733000000,8199000000,2733000000,8199000000,2887327418.08172,962442472.693907,1019060224,901193728,2825168865.16989,941722955.056631,1001181184,887566336,60157831.9654114,20052610.6551371,21077164.9643678,19255713.952058
Wed Mar 15 17:43:00 UTC 2023,Wed Mar 15 17:58:00 UTC 2023,9.24,27.72,9.24,27.72,8.90190965591889,2.96730321863963,13.4051779812003,4.81446956696697,1.2613341605999,0,0,0,2733000000,8199000000,2733000000,8199000000,2951976973.2129,983992324.404301,1019105280,941195264,2899741962.46021,966580654.153405,1001295872,923656192,39335349.529459,13111783.1764863,13392722.1548389,12944627.3947973
Wed Mar 15 17:58:00 UTC 2023,Wed Mar 15 18:13:01 UTC 2023,9.24,27.72,9.24,27.72,8.05232206689111,2.68410735563037,12.3955880362667,4.50782060936666,1.16262806993376,0,0,0,2733000000,8199000000,2733000000,8199000000,2952595345.89247,984198448.630825,1017315328,941199360,2907785061.84946,969261687.283154,1002500096,927621120,34630142.5267233,11543380.8422411,11893174.8115885,11323486.9992153
Wed Mar 15 18:13:01 UTC 2023,Wed Mar 15 18:28:01 UTC 2023,9.24,27.72,9.24,27.72,9.17129337011888,3.05709779003963,12.5359752922663,4.59437097346624,1.5251747388999,0,0,0,2733000000,8199000000,2733000000,8199000000,2977838337.65161,992612779.217204,1018011648,951222272,2923173297.82366,974391099.274552,1003290624,933163008,42113534.1396717,14037844.7132239,14084081.4035697,14009643.6496767
Wed Mar 15 18:28:01 UTC 2023,Wed Mar 15 18:43:02 UTC 2023,9.24,27.72,9.24,27.72,2.65363973918222,0.884546579727407,12.2019047630994,4.41560830893286,0.000169766533266,0,0,0,2733000000,8199000000,2733000000,8199000000,2953268913.27312,984422971.09104,1017692160,940044288,2911086230.84731,970362076.949104,1003302912,927821824,11239736.9085102,3746578.9695034,3775094.0522363,3699246.38100818
Wed Mar 15 18:43:02 UTC 2023,Wed Mar 15 18:58:02 UTC 2023,9.24,27.72,9.24,27.72,8.85213891215445,2.95071297071815,18.9557734109335,7.10308423730021,0.000371214566985,0,0,0,2733000000,8199000000,2733000000,8199000000,2949740288.55054,983246762.850179,1013223424,940044288,2908574140.83441,969524713.61147,999206912,927825920,36389785.3026067,12129928.4342022,13313897.7584347,11446320.4954602
Wed Mar 15 18:58:02 UTC 2023,Wed Mar 15 19:13:03 UTC 2023,9.24,27.72,9.24,27.72,11.1700391848789,3.72334639495963,17.5913681725331,5.86835109476621,1.06434036446687,0,0,0,2733000000,8199000000,2733000000,8199000000,2946734163.68172,982244721.22724,1011122176,942383104,2910970838.15914,970323612.719713,999604224,929058816,43645723.117358,14548574.3724527,15899485.2494024,13854711.6444345
Wed Mar 15 19:13:03 UTC 2023,Wed Mar 15 19:28:03 UTC 2023,9.24,27.72,9.24,27.72,8.51721258389667,2.83907086129889,13.5177254435665,5.09286971826659,1.14925027116697,0,0,0,2733000000,8199000000,2733000000,8199000000,2946631177.90968,982210392.636559,1011322880,942350336,2912204650.25376,970734883.417921,1001013248,929239040,40323145.0791265,13441048.3597088,15203228.5833258,12404265.7357962
Wed Mar 15 19:28:03 UTC 2023,Wed Mar 15 19:43:04 UTC 2023,9.24,27.72,9.24,27.72,16.4031784607256,5.46772615357519,24.2458101812338,8.54907466263345,2.28598169720014,0,0,0,2733000000,8199000000,2733000000,8199000000,2952363041.03226,984121013.677419,1013510144,943460352,2916283918.31398,972094639.437993,1002033152,930004992,123852969.303694,41284323.1012312,45073840.7034483,38875728.7097859
Wed Mar 15 19:43:04 UTC 2023,Wed Mar 15 19:58:04 UTC 2023,9.24,27.72,9.24,27.72,11.4652869892578,3.82176232975259,21.4957617594662,7.34912019726665,1.40533802286664,0,0,0,2733000000,8199000000,2733000000,8199000000,2954014728.8086,984671576.269534,1013501952,943599616,2918894325.53979,972964775.179928,1003040768,930156544,66852110.2935946,22284036.7645315,23439190.9896552,21389691.4157606
Wed Mar 15 19:58:04 UTC 2023,Wed Mar 15 20:13:05 UTC 2023,9.24,27.72,9.24,27.72,8.94102920926446,2.98034306975482,13.1090559250995,4.92173181083344,1.38005393653342,0,0,0,2733000000,8199000000,2733000000,8199000000,2955140098.20215,985046699.400717,1013579776,943681536,2920423780.74839,973474593.582796,1003560960,930279424,41546367.0264312,13848789.0088104,14557931.2551724,13380926.2414528
Wed Mar 15 20:13:05 UTC 2023,Wed Mar 15 20:28:05 UTC 2023,9.24,27.72,9.24,27.72,8.52250373623775,2.84083457874592,13.1773705534002,5.03449391816685,1.2625049435,0,0,0,2733000000,8199000000,2733000000,8199000000,2957589858.54624,985863286.182079,1014968320,943824896,2923446813.72903,974482271.243011,1004294144,930705408,37052536.1605476,12350845.3868492,14144991.3781609,11270051.6836678
Wed Mar 15 20:28:05 UTC 2023,Wed Mar 15 20:43:06 UTC 2023,9.24,27.72,9.24,27.72,9.19341041894001,3.06447013964667,12.5538206573338,4.44835822566674,1.49386710929975,0,0,0,2733000000,8199000000,2733000000,8199000000,2963617364.7828,987872454.927599,1015812096,945713152,2928848534.84731,976282844.949104,1005723648,932241408,42508922.9226947,14169640.9742316,14274226.4206897,13971235.8883533
Wed Mar 15 20:43:06 UTC 2023,Wed Mar 15 20:58:06 UTC 2023,9.24,27.72,9.24,27.72,3.29961373118889,1.09987124372963,11.4525524038341,4.23145785360054,0.000173306233288,0,0,0,2733000000,8199000000,2733000000,8199000000,2958455858.64946,986151952.883154,1015586816,943554560,2926251450.63226,975417150.210753,1005502464,931360768,13260677.6525371,4420225.88417904,4527861.22016534,4264455.62528736
Wed Mar 15 20:58:06 UTC 2023,Wed Mar 15 21:13:07 UTC 2023,9.24,27.72,9.24,27.72,6.26933201603223,2.08977733867741,14.0019544733324,5.02860148753292,0.000220735000039,0,0,0,2733000000,8199000000,2733000000,8199000000,2938541093.43656,979513697.812187,1018216448,920813568,2900811679.10538,966937226.368459,1006809088,895655936,24190766.3891035,8063588.79636782,8612337.66551724,7605572.69140231
Wed Mar 15 21:13:07 UTC 2023,Wed Mar 15 21:28:07 UTC 2023,9.24,27.72,9.24,27.72,9.10252252967779,3.03417417655926,12.7395673885995,4.52609661590007,1.46978116696652,0,0,0,2733000000,8199000000,2733000000,8199000000,2872669771.97419,957556590.658064,1019617280,919314432,2821741671.50108,940580557.167025,1008431104,894541824,35593496.4552263,11864498.8184088,12512250.2321839,11348452.5770653
Wed Mar 15 21:28:07 UTC 2023,Wed Mar 15 21:43:08 UTC 2023,9.24,27.72,9.24,27.72,13.7713293007289,4.59044310024295,22.9752893662672,9.53006901543316,1.34960820239988,0,0,0,2733000000,8199000000,2733000000,8199000000,2799336511.86237,933112170.620788,961097728,919363584,2731125489.13548,910375163.045161,946716672,894541824,91787312.707285,30595770.9024283,32297871.4494253,29192967.2245264
Wed Mar 15 21:43:08 UTC 2023,Wed Mar 15 21:58:08 UTC 2023,9.24,27.72,9.24,27.72,12.1246870763067,4.04156235876889,24.0585367809001,8.72218373049982,1.31561266956657,0,0,0,2733000000,8199000000,2733000000,8199000000,2815389938.23656,938463312.74552,964145152,922136576,2742252775.22581,914084258.408602,947261440,895934464,71851230.6499682,23950410.2166561,24906472.5827586,23305149.6166349
Wed Mar 15 21:58:08 UTC 2023,Wed Mar 15 22:13:09 UTC 2023,9.24,27.72,9.24,27.72,8.35719423020666,2.78573141006889,13.2211795212992,4.67367640763308,1.20794699159936,0,0,0,2733000000,8199000000,2733000000,8199000000,2811227856.10323,937075952.034409,963956736,920420352,2740745975.74194,913581991.913979,947245056,895131648,37149219.7666667,12383073.2555556,12729161.408046,12173677.9367816
Wed Mar 15 22:13:09 UTC 2023,Wed Mar 15 22:28:09 UTC 2023,9.24,27.72,9.24,27.72,8.49822865463557,2.83274288487852,12.407190243667,4.26577908516629,1.0677281501994,0,0,0,2733000000,8199000000,2733000000,8199000000,2807533026.27097,935844342.090323,960385024,920535040,2740140767.51828,913380255.839427,946171904,895287296,39305020.1873563,13101673.3957854,13247658.7574713,12945465.2816092
Wed Mar 15 22:28:09 UTC 2023,Wed Mar 15 22:43:10 UTC 2023,9.24,27.72,9.24,27.72,3.83812685197449,1.27937561732483,11.435259456333,3.98816154576683,0.000285515499612,0,0,0,2733000000,8199000000,2733000000,8199000000,2800804734.07312,933601578.024373,960299008,918081536,2737287604.02581,912429201.341936,946163712,894271488,16140096.6666667,5380032.22222222,5510137.0045977,5267466.73103448
Wed Mar 15 22:43:10 UTC 2023,Wed Mar 15 22:58:10 UTC 2023,9.24,27.72,9.24,27.72,5.71034306635443,1.90344768878481,13.2589267574678,4.61940700713312,0.000291531866727,0,0,0,2733000000,8199000000,2733000000,8199000000,2798030165.33333,932676721.777778,957083648,918007808,2735389627.73333,911796542.577778,944332800,894271488,24590003.8643678,8196667.95478927,9103711.6045977,7522554.67816092
Wed Mar 15 22:58:10 UTC 2023,Wed Mar 15 23:13:11 UTC 2023,9.24,27.72,9.24,27.72,7.53042204340331,2.51014068113444,14.0555657040008,5.65031835910049,0.000252599533997,0,0,0,2733000000,8199000000,2733000000,8199000000,2799392402.44301,933130800.814337,956518400,918761472,2736295121.2043,912098373.734767,944267264,894648320,29561383.1471264,9853794.38237548,10925509.1287356,9111637.33333333
Wed Mar 15 23:13:11 UTC 2023,Wed Mar 15 23:28:11 UTC 2023,9.24,27.72,9.24,27.72,3.38146353891889,1.12715451297296,16.2261646989345,6.11545451673349,0.00023231546705,0,0,0,2733000000,8199000000,2733000000,8199000000,2802337664.27527,934112554.758423,963731456,918634496,2738750924.24946,912916974.749821,948035584,894914560,12133934.745977,4044644.91532567,4146624.45632184,3942562.12988506
Wed Mar 15 23:28:11 UTC 2023,Wed Mar 15 23:43:12 UTC 2023,9.24,27.72,9.24,27.72,12.5326106256834,4.17753687522779,17.4109497091665,6.37953589403381,1.90241513343353,0,0,0,2733000000,8199000000,2733000000,8199000000,2847922642.85591,949307547.618638,976416768,924225536,2779501182.62366,926500394.207885,950554624,898048000,46570596.3494253,15523532.1164751,16211630.2827586,15040231.4436782
Wed Mar 15 23:43:12 UTC 2023,Wed Mar 15 23:58:12 UTC 2023,9.24,27.72,9.24,27.72,9.50166924173216,3.16722308057739,17.7715812492669,6.4753166836667,0.000406261900207,0,0,0,2733000000,8199000000,2733000000,8199000000,2886806125.00645,962268708.335484,981630976,929710080,2824326820.06022,941442273.353405,958451712,901419008,34146362.8804598,11382120.9601533,11661667.7310345,11214558.7402299
Wed Mar 15 23:58:12 UTC 2023,Thu Mar 16 00:13:13 UTC 2023,9.24,27.72,9.24,27.72,3.14738872704002,1.04912957568001,17.5899520935326,7.17134452776615,0.000254103000043,0,0,0,2733000000,8199000000,2733000000,8199000000,2905456199.56989,968485399.856631,981553152,958861312,2851090343.91398,950363447.971326,956665856,947212288,12012077.3126437,4004025.77088123,4041305.86321839,3974298.8137931
Thu Mar 16 00:13:13 UTC 2023,Thu Mar 16 00:28:13 UTC 2023,9.24,27.72,9.24,27.72,12.2762203613067,4.09207345376889,17.3563491910327,6.47699078013344,1.85085144350014,0,0,0,2733000000,8199000000,2733000000,8199000000,2908589287.22581,969529762.408602,981905408,959111168,2859731173.02366,953243724.341219,956395520,949440512,45651315.5931035,15217105.1977012,15592481.0321839,15026870.1494253
Thu Mar 16 00:28:13 UTC 2023,Thu Mar 16 00:43:14 UTC 2023,9.24,27.72,9.24,27.72,12.6117814185856,4.20392713952853,17.0236097042003,5.97631558736709,1.83620814913302,0,0,0,2733000000,8199000000,2733000000,8199000000,2873002807.6043,957667602.534767,979910656,908300288,2828314694.46882,942771564.822939,956633088,887959552,45686891.7655172,15228963.9218391,15598567.7333333,15003688.9954023
Thu Mar 16 00:43:14 UTC 2023,Thu Mar 16 00:58:14 UTC 2023,9.24,27.72,9.24,27.72,5.3479704062933,1.78265680209777,16.5584498166999,5.76255408386739,0.000255308765918,0,0,0,2733000000,8199000000,2733000000,8199000000,2830116339.88817,943372113.296057,969535488,903380992,2791930701.62581,930643567.208602,956772352,885542912,18994616.616092,6331538.87203065,6397356.08735632,6266555.28965517
Thu Mar 16 00:58:14 UTC 2023,Thu Mar 16 01:13:15 UTC 2023,9.24,27.72,9.24,27.72,3.8632232171267,1.28774107237557,9.73738137553349,3.51246921949981,0.000202257466541,0,0,0,2733000000,8199000000,2733000000,8199000000,2824656393.90968,941552131.303226,967098368,903299072,2789414903.1914,929804967.730466,954650624,885542912,16019967.8436782,5339989.28122605,5783768.61609195,5066239.42528736
Thu Mar 16 01:13:15 UTC 2023,Thu Mar 16 01:28:15 UTC 2023,9.24,27.72,9.24,27.72,8.26764055699773,2.75588018566591,13.375640357733,4.80223568649963,1.34941726826655,0,0,0,2733000000,8199000000,2733000000,8199000000,2815181768.94624,938393922.982079,975237120,904204288,2759469747.47527,919823249.158423,960057344,882417664,36635659.3390805,12211886.4463602,12676638.8954023,11836909.7241379
Thu Mar 16 01:28:15 UTC 2023,Thu Mar 16 01:43:16 UTC 2023,9.24,27.72,9.24,27.72,8.61681982623336,2.87227327541112,12.5023081496668,4.28645433683317,1.31835821590018,0,0,0,2733000000,8199000000,2733000000,8199000000,2793546230.09032,931133729.21577,975015936,906342400,2728478860.93763,909492953.645878,960192512,878895104,37347837.1045977,12449279.0348659,12748628.8390805,12116010.0425287
Thu Mar 16 01:43:16 UTC 2023,Thu Mar 16 01:58:16 UTC 2023,9.24,27.72,9.24,27.72,3.7440054237278,1.24800180790927,11.7255426127997,4.55708669743326,0.000265397066444,0,0,0,2733000000,8199000000,2733000000,8199000000,2694655277.69462,898218425.898208,968142848,813633536,2622194976.48172,874064992.160574,957214720,774639616,14991550.4988506,4997183.49961686,5094536.41954023,4837146.25632184
