time_zone,term,cpu_requests,memory_requests,cpu_limits,memory_limits
2023-02-05T13:24:06.000Z,short_term,0.002953166963657,6561.71484375,0.03807017119835449,7597.289062500021
2023-02-05T13:24:06.000Z,medium_term,0.002953166963657,6561.71484375,0.03807017119835449,7597.289062500021
2023-02-03T02:52:29.000Z,short_term,0.192192214490108,6352.402217741937,26.635233631299446,7314.445312500022
