report_period_start,report_period_end,interval_start,interval_end,container_name,owner_kind,workload,workload_type,namespace,image_name,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,k8_object_type,k8_object_name
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 18:45:01 +0000 UTC,2023-03-15 19:00:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001376,0.000606,0.002081,0.001376,0,0,0,20971520,20971520,524288000,524288000,41305385.290323,40996864,41791488,41305385.290323,26184142.451613,25935872,26607616,26184142.451613,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 19:00:01 +0000 UTC,2023-03-15 19:15:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001621,0.000549,0.009094,0.001621,1.8E-05,1.8E-05,1.8E-05,20971520,20971520,524288000,524288000,42353829.16129,41353216,46419968,42353829.16129,26432148.645161,26066944,30441472,26432148.645161,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 19:15:01 +0000 UTC,2023-03-15 19:30:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001355,0.000523,0.002407,0.001355,0,0,0,20971520,20971520,524288000,524288000,42265038.451613,42045440,42496000,42265038.451613,26281389.419355,26066944,26517504,26281389.419355,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 19:30:01 +0000 UTC,2023-03-15 19:45:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001334,0.000602,0.002247,0.001334,0,0,0,20971520,20971520,524288000,524288000,42342069.677419,42176512,42700800,42342069.677419,26289185.032258,26124288,26648576,26289185.032258,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 19:45:01 +0000 UTC,2023-03-15 20:00:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001334,0.000693,0.002209,0.001334,0,0,0,20971520,20971520,524288000,524288000,42366513.548387,42131456,42733568,42366513.548387,26312704,26075136,26681344,26312704,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 20:00:01 +0000 UTC,2023-03-15 20:15:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001644,0.00076,0.009274,0.001644,5.8E-05,5.8E-05,5.8E-05,20971520,20971520,524288000,524288000,42776509.935484,42139648,47640576,42776509.935484,26563749.16129,25927680,31399936,26563749.16129,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 20:15:01 +0000 UTC,2023-03-15 20:30:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001357,0.000756,0.001924,0.001357,0,0,0,20971520,20971520,524288000,524288000,42408398.451613,42201088,42688512,42408398.451613,26120852.645161,25907200,26439680,26120852.645161,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 20:30:01 +0000 UTC,2023-03-15 20:45:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001373,0.000621,0.002285,0.001373,0,0,0,20971520,20971520,524288000,524288000,42392939.354839,42225664,42909696,42392939.354839,26110546.580645,25935872,26615808,26110546.580645,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 20:45:01 +0000 UTC,2023-03-15 21:00:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001337,0.000455,0.002247,0.001337,0,0,0,20971520,20971520,524288000,524288000,42479483.870968,42196992,43065344,42479483.870968,26241486.451613,25993216,26804224,26241486.451613,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 21:00:01 +0000 UTC,2023-03-15 21:15:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001598,0.000712,0.009092,0.001598,3E-05,3E-05,3E-05,20971520,20971520,524288000,524288000,42922512.516129,42090496,46829568,42922512.516129,26430034.580645,25960448,30523392,26430034.580645,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 21:15:01 +0000 UTC,2023-03-15 21:30:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001315,0.000695,0.002161,0.001315,0,0,0,20971520,20971520,524288000,524288000,42948674.064516,42692608,43327488,42948674.064516,26287863.741935,26034176,26664960,26287863.741935,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 21:30:01 +0000 UTC,2023-03-15 21:45:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001382,0.000616,0.002361,0.001382,0,0,0,20971520,20971520,524288000,524288000,42879702.709677,42643456,43270144,42879702.709677,26219949.419355,25985024,26607616,26219949.419355,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 21:45:01 +0000 UTC,2023-03-15 22:00:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001371,0.000468,0.002322,0.001371,0,0,0,20971520,20971520,524288000,524288000,42891330.064516,42553344,43397120,42891330.064516,26231576.774194,25894912,26738688,26231576.774194,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 22:00:01 +0000 UTC,2023-03-15 22:15:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001734,0.000565,0.010722,0.001734,8.9E-05,8.9E-05,8.9E-05,20971520,20971520,524288000,524288000,43169461.677419,42745856,45953024,43169461.677419,26354456.774194,26079232,29102080,26354456.774194,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 22:15:01 +0000 UTC,2023-03-15 22:30:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001386,0.000702,0.002745,0.001386,0,0,0,20971520,20971520,524288000,524288000,42997033.290323,42815488,43212800,42997033.290323,26146221.419355,25964544,26365952,26146221.419355,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 22:30:01 +0000 UTC,2023-03-15 22:45:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001414,0.000679,0.002436,0.001414,0,0,0,20971520,20971520,524288000,524288000,42879174.193548,42651648,43143168,42879174.193548,26099844.129032,25882624,26374144,26099844.129032,deployment,koku-metrics-operator
