report_period_start,report_period_end,interval_start,interval_end,container_name,owner_kind,workload,workload_type,namespace,image_name,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,k8_object_type,k8_object_name
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 16:45:01 +0000 UTC,2023-03-15 17:00:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001355,5.7E-05,0.000204,0.000271,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 17:00:01 +0000 UTC,2023-03-15 17:15:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001355,5.7E-05,0.000205,0.000271,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 17:15:01 +0000 UTC,2023-03-15 17:30:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001365,6.5E-05,0.000209,0.000273,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 17:30:01 +0000 UTC,2023-03-15 17:45:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001365,6.3E-05,0.000216,0.000273,,,0,,0,,0,129767490.064516,127967232,131694592,259534980.129032,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 17:45:01 +0000 UTC,2023-03-15 18:00:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001375,6.2E-05,0.00021,0.000275,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 18:00:01 +0000 UTC,2023-03-15 18:15:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001355,7.6E-05,0.000204,0.000271,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 18:15:01 +0000 UTC,2023-03-15 18:30:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001365,7.1E-05,0.000189,0.000273,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 18:30:01 +0000 UTC,2023-03-15 18:45:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.000136,6.3E-05,0.000187,0.000272,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 18:45:01 +0000 UTC,2023-03-15 19:00:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001365,7.9E-05,0.000198,0.000273,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 19:00:01 +0000 UTC,2023-03-15 19:15:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.000136,5.5E-05,0.000213,0.000272,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 19:15:01 +0000 UTC,2023-03-15 19:30:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.000135,6.5E-05,0.000203,0.00027,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 19:30:01 +0000 UTC,2023-03-15 19:45:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001355,7.6E-05,0.000226,0.000271,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 19:45:01 +0000 UTC,2023-03-15 20:00:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.000134,7.2E-05,0.000195,0.000268,,,0,,0,,0,129767490.064516,127967232,131694592,259534980.129032,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 20:00:01 +0000 UTC,2023-03-15 20:15:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001355,6.7E-05,0.000208,0.000271,,,0,,0,,0,129767490.064516,127967232,131694592,259534980.129032,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 20:15:01 +0000 UTC,2023-03-15 20:30:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.000136,6.8E-05,0.000204,0.000272,,,0,,0,,0,129767490.064516,127967232,131563520,259534980.129032,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 20:30:01 +0000 UTC,2023-03-15 20:45:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.000136,6.9E-05,0.000208,0.000272,,,0,,0,,0,129767490.064516,127967232,131563520,259534980.129032,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 20:45:01 +0000 UTC,2023-03-15 21:00:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001355,5.5E-05,0.000215,0.000271,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 21:00:01 +0000 UTC,2023-03-15 21:15:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001355,6.4E-05,0.000215,0.000271,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 21:15:01 +0000 UTC,2023-03-15 21:30:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.000135,6.8E-05,0.000198,0.00027,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 21:30:01 +0000 UTC,2023-03-15 21:45:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001365,6.1E-05,0.000194,0.000273,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 21:45:01 +0000 UTC,2023-03-15 22:00:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001365,7.1E-05,0.000205,0.000273,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
